gene_pair,in_ygob,in_synergy
"('CAGL0G08360g', 'KLLA0D18645g')",True,True
"('CAGL0J05346g', 'KLLA0F06600g')",True,True
"('CAGL0I07205g', 'KLLA0E03169g')",True,True
"('CAGL0A04741g', 'KLLA0D11396g')",True,True
"('CAGL0M11308g', 'KLLA0B08217g')",True,True
"('CAGL0D02794g', 'KLLA0E00771g')",True,True
"('CAGL0F08437g', 'KLLA0E23013g')",True,True
"('CAGL0L04444g', 'KLLA0F20295g')",True,True
"('CAGL0I07997g', 'KLLA0E17777g')",True,True
"('CAGL0L12980g', 'KLLA0F24134g')",True,True
"('CAGL0A03586g', 'KLLA0F17182g')",True,True
"('CAGL0H07601g', 'KLLA0D11462g')",True,False
"('CAGL0A04433g', 'KLLA0A02651g')",False,True
"('CAGL0L02211g', 'KLLA0A02937g')",True,True
"('CAGL0K03729g', 'KLLA0F17523g')",True,False
"('CAGL0L08888g', 'KLLA0F27137g')",True,True
"('CAGL0H02717g', 'KLLA0D18172g')",True,True
"('CAGL0J11440g', 'KLLA0D08580g')",True,True
"('CAGL0B04323g', 'KLLA0F24552g')",True,True
"('CAGL0M04631g', 'KLLA0D17160g')",True,True
"('CAGL0I10560g', 'KLLA0E04665g')",True,True
"('CAGL0L06358g', 'KLLA0F11935g')",True,True
"('CAGL0F08393g', 'KLLA0A09559g')",True,False
"('CAGL0G06182g', 'KLLA0E22969g')",True,True
"('CAGL0K03157g', 'KLLA0C17468g')",True,True
"('CAGL0H08481g', 'KLLA0B11990g')",True,True
"('CAGL0L01397g', 'KLLA0E22243g')",True,True
"('CAGL0J07920g', 'KLLA0C02783g')",True,True
"('CAGL0G02629g', 'KLLA0E08515g')",True,True
"('CAGL0F07821g', 'KLLA0E14697g')",True,True
"('CAGL0M09295g', 'KLLA0E06337g')",True,True
"('CAGL0L03938g', 'KLLA0F23870g')",True,True
"('CAGL0K04521g', 'KLLA0B08019g')",True,True
"('CAGL0A00517g', 'KLLA0A08910g')",True,True
"('CAGL0C03047g', 'KLLA0F09889g')",True,True
"('CAGL0L08602g', 'KLLA0B03806g')",True,True
"('CAGL0J01595g', 'KLLA0A04609g')",False,True
"('CAGL0C00671g', 'KLLA0F13354g')",True,True
"('CAGL0L04994g', 'KLLA0F26521g')",True,True
"('CAGL0M09207g', 'KLLA0E06183g')",True,True
"('CAGL0L03586g', 'KLLA0F14124g')",True,True
"('CAGL0L04092g', 'KLLA0F24090g')",True,True
"('CAGL0C02497g', 'KLLA0B00627g')",True,True
"('CAGL0J06908g', 'KLLA0F01034g')",True,True
"('CAGL0L11308g', 'KLLA0B04950g')",True,True
"('CAGL0M04455g', 'KLLA0D16918g')",True,True
"('CAGL0M01606g', 'KLLA0E03103g')",True,True
"('CAGL0M00572g', 'KLLA0B04444g')",True,True
"('CAGL0H03993g', 'KLLA0F12760g')",True,False
"('CAGL0I09592g', 'KLLA0F24882g')",True,True
"('CAGL0D02882g', 'KLLA0E09505g')",True,True
"('CAGL0I00506g', 'KLLA0C05236g')",True,True
"('CAGL0H06325g', 'KLLA0F07777g')",True,True
"('CAGL0L05830g', 'KLLA0D02068g')",True,False
"('CAGL0H01111g', 'KLLA0C10901g')",True,True
"('CAGL0J08778g', 'KLLA0C16643g')",True,True
"('CAGL0L02409g', 'KLLA0D13948g')",True,True
"('CAGL0G00440g', 'KLLA0A09955g')",True,True
"('CAGL0I02354g', 'KLLA0A05203g')",True,True
"('CAGL0C04433g', 'KLLA0F14795g')",True,True
"('CAGL0L09603g', 'KLLA0D15741g')",True,True
"('CAGL0M02365g', 'KLLA0F11418g')",True,True
"('CAGL0J02090g', 'KLLA0D13992g')",True,True
"('CAGL0L03740g', 'KLLA0C13541g')",True,True
"('CAGL0K04983g', 'KLLA0D19360g')",True,True
"('CAGL0J07018g', 'KLLA0E24795g')",True,False
"('CAGL0H07117g', 'KLLA0B10153g')",True,True
"('CAGL0K09262g', 'KLLA0C08932g')",True,True
"('CAGL0D02508g', 'KLLA0E02069g')",True,True
"('CAGL0D02838g', 'KLLA0E00837g')",True,True
"('CAGL0M02959g', 'KLLA0D01595g')",True,True
"('CAGL0E02321g', 'KLLA0C05940g')",True,False
"('CAGL0K09020g', 'KLLA0C09845g')",True,True
"('CAGL0K00781g', 'KLLA0E16237g')",True,True
"('CAGL0A02629g', 'KLLA0E21473g')",True,True
"('CAGL0C01397g', 'KLLA0F03773g')",True,True
"('CAGL0I01672g', 'KLLA0E22551g')",True,True
"('CAGL0G09823g', 'KLLA0E04797g')",True,True
"('CAGL0L05610g', 'KLLA0E15269g')",True,True
"('CAGL0G07447g', 'KLLA0C09867g')",True,True
"('CAGL0K05445g', 'KLLA0A07865g')",True,True
"('CAGL0K12276g', 'KLLA0B09548g')",True,True
"('CAGL0C00429g', 'KLLA0F19448g')",True,True
"('CAGL0I05016g', 'KLLA0E19999g')",True,True
"('CAGL0J02904g', 'KLLA0F27533g')",True,True
"('CAGL0I09812g', 'KLLA0F08635g')",True,True
"('CAGL0K04873g', 'KLLA0D19228g')",True,True
"('CAGL0L04350g', 'KLLA0A02299g')",True,True
"('CAGL0K02255g', 'KLLA0E13575g')",True,True
"('CAGL0H01067g', 'KLLA0D08734g')",True,True
"('CAGL0H02849g', 'KLLA0D06501g')",True,True
"('CAGL0L02277g', 'KLLA0B13255g')",True,True
"('CAGL0J04620g', 'KLLA0D02882g')",True,True
"('CAGL0E05478g', 'KLLA0F02321g')",True,True
"('CAGL0K10824g', 'KLLA0D17248g')",True,True
"('CAGL0J08910g', 'KLLA0F04906g')",True,True
"('CAGL0L01903g', 'KLLA0F25630g')",True,True
"('CAGL0M11836g', 'KLLA0F02453g')",True,True
"('CAGL0H07403g', 'KLLA0B09988g')",True,True
"('CAGL0M06831g', 'KLLA0E08713g')",True,True
"('CAGL0D06402g', 'KLLA0D04037g')",True,True
"('CAGL0K00297g', 'KLLA0B14388g')",True,True
"('CAGL0H00847g', 'KLLA0D12848g')",True,True
"('CAGL0K08822g', 'KLLA0D14509g')",True,True
"('CAGL0B00374g', 'KLLA0C00528g')",True,False
"('CAGL0D03872g', 'KLLA0C10230g')",True,True
"('CAGL0M05885g', 'KLLA0A06017g')",True,True
"('CAGL0J10670g', 'KLLA0D13156g')",True,True
"('CAGL0G05676g', 'KLLA0D08503g')",True,True
"('CAGL0L00539g', 'KLLA0D08954g')",True,True
"('CAGL0L07238g', 'KLLA0E01365g')",True,True
"('CAGL0F00231g', 'KLLA0B14454g')",True,True
"('CAGL0E05698g', 'KLLA0B02354g')",True,True
"('CAGL0K09614g', 'KLLA0F24398g')",True,True
"('CAGL0A00913g', 'KLLA0C18337g')",True,True
"('CAGL0K03465g', 'KLLA0B12584g')",True,True
"('CAGL0M11104g', 'KLLA0C11957g')",True,True
"('CAGL0H07887g', 'KLLA0A00957g')",True,True
"('CAGL0L12452g', 'KLLA0D11946g')",True,True
"('CAGL0G07293g', 'KLLA0B01650g')",True,True
"('CAGL0K11990g', 'KLLA0F18612g')",False,True
"('CAGL0J06512g', 'KLLA0E11177g')",True,True
"('CAGL0L05170g', 'KLLA0F26070g')",True,True
"('CAGL0E00341g', 'KLLA0B14553g')",True,False
"('CAGL0E05214g', 'KLLA0F19360g')",False,True
"('CAGL0K02123g', 'KLLA0D05115g')",True,True
"('CAGL0E06006g', 'KLLA0C16181g')",True,True
"('CAGL0K11374g', 'KLLA0F13442g')",True,True
"('CAGL0K12408g', 'KLLA0F25124g')",True,True
"('CAGL0K07700g', 'KLLA0F25168g')",True,True
"('CAGL0G08668g', 'KLLA0F04433g')",False,True
"('CAGL0M12188g', 'KLLA0A03597g')",True,True
"('CAGL0J01155g', 'KLLA0E09549g')",True,True
"('CAGL0A02816g', 'KLLA0B14707g')",False,True
"('CAGL0C00363g', 'KLLA0A06468g')",True,True
"('CAGL0K05665g', 'KLLA0E21319g')",False,True
"('CAGL0K09372g', 'KLLA0B07909g')",False,True
"('CAGL0M09581g', 'KLLA0E06667g')",True,True
"('CAGL0M03795g', 'KLLA0C12925g')",True,True
"('CAGL0B03685g', 'KLLA0F12782g')",True,True
"('CAGL0B00330g', 'KLLA0C00484g')",True,True
"('CAGL0L06974g', 'KLLA0F07381g')",True,True
"('CAGL0K08316g', 'KLLA0A05643g')",True,True
"('CAGL0H05863g', 'KLLA0E24355g')",True,True
"('CAGL0E05742g', 'KLLA0B02288g')",True,True
"('CAGL0K04301g', 'KLLA0A02717g')",True,True
"('CAGL0M01958g', 'KLLA0F11814g')",True,False
"('CAGL0I09218g', 'KLLA0F02123g')",True,True
"('CAGL0L02453g', 'KLLA0D14058g')",True,False
"('CAGL0L02783g', 'KLLA0D06721g')",True,True
"('CAGL0C03608g', 'KLLA0F10263g')",False,True
"('CAGL0F03685g', 'KLLA0C09548g')",True,True
"('CAGL0M11726g', 'KLLA0F20031g')",True,True
"('CAGL0K10516g', 'KLLA0A10769g')",True,True
"('CAGL0L08734g', 'KLLA0F27247g')",True,True
"('CAGL0M12947g', 'KLLA0F05940g')",False,True
"('CAGL0A04015g', 'KLLA0D12254g')",True,True
"('CAGL0D06490g', 'KLLA0C17226g')",False,True
"('CAGL0K05423g', 'KLLA0E06139g')",True,True
"('CAGL0J09504g', 'KLLA0D12188g')",True,True
"('CAGL0A03872g', 'KLLA0C16731g')",True,True
"('CAGL0I06743g', 'KLLA0A03025g')",False,True
"('CAGL0C01309g', 'KLLA0F03619g')",True,True
"('CAGL0G02717g', 'KLLA0F04059g')",True,True
"('CAGL0G09339g', 'KLLA0E09769g')",True,True
"('CAGL0J04510g', 'KLLA0D03036g')",True,True
"('CAGL0H09548g', 'KLLA0B11660g')",True,True
"('CAGL0M05907g', 'KLLA0A06039g')",True,True
"('CAGL0J03454g', 'KLLA0E08383g')",True,True
"('CAGL0M12122g', 'KLLA0F23287g')",True,True
"('CAGL0J11880g', 'KLLA0A01991g')",True,True
"('CAGL0L10934g', 'KLLA0C07359g')",True,True
"('CAGL0H07645g', 'KLLA0D11418g')",True,True
"('CAGL0K06391g', 'KLLA0C14927g')",True,True
"('CAGL0G08151g', 'KLLA0C17842g')",True,True
"('CAGL0D04752g', 'KLLA0B09658g')",True,True
"('CAGL0H10516g', 'KLLA0E09043g')",True,True
"('CAGL0D00946g', 'KLLA0E05369g')",False,True
"('CAGL0D00242g', 'KLLA0F00462g')",True,True
"('CAGL0E05830g', 'KLLA0B02112g')",True,True
"('CAGL0J01221g', 'KLLA0F02904g')",True,True
"('CAGL0K01573g', 'KLLA0F24662g')",True,True
"('CAGL0C04279g', 'KLLA0E17205g')",True,True
"('CAGL0F07975g', 'KLLA0E15555g')",True,True
"('CAGL0H02343g', 'KLLA0E11221g')",True,True
"('CAGL0F07755g', 'KLLA0D09977g')",True,True
"('CAGL0A01672g', 'KLLA0D02024g')",True,True
"('CAGL0A02750g', 'KLLA0E21209g')",True,True
"('CAGL0H05621g', 'KLLA0E24025g')",True,True
"('CAGL0I06534g', 'KLLA0E00925g')",True,True
"('CAGL0L03872g', 'KLLA0F23760g')",True,True
"('CAGL0I00242g', 'KLLA0D03905g')",False,True
"('CAGL0E02629g', 'KLLA0D01221g')",True,True
"('CAGL0D02002g', 'KLLA0E12145g')",True,True
"('CAGL0G05005g', 'KLLA0B08107g')",True,True
"('CAGL0C04389g', 'KLLA0E17337g')",True,False
"('CAGL0E03201g', 'KLLA0F18282g')",True,True
"('CAGL0K00649g', 'KLLA0B07645g')",True,True
"('CAGL0H06732g', 'KLLA0F10967g')",True,False
"('CAGL0C02783g', 'KLLA0D14575g')",True,True
"('CAGL0G07843g', 'KLLA0D15268g')",True,True
"('CAGL0K02805g', 'KLLA0B13387g')",False,True
"('CAGL0A01540g', 'KLLA0E10847g')",True,False
"('CAGL0C04807g', 'KLLA0E05743g')",True,True
"('CAGL0L01749g', 'KLLA0F04818g')",True,True
"('CAGL0G08228g', 'KLLA0D18414g')",True,True
"('CAGL0I02827g', 'KLLA0F23782g')",False,True
"('CAGL0M02915g', 'KLLA0A06127g')",True,False
"('CAGL0K05269g', 'KLLA0E06491g')",True,True
"('CAGL0J06468g', 'KLLA0E11265g')",False,True
"('CAGL0H08800g', 'KLLA0C16159g')",True,True
"('CAGL0B03267g', 'KLLA0F02035g')",True,True
"('CAGL0M05643g', 'KLLA0E08845g')",True,True
"('CAGL0G03619g', 'KLLA0E06931g')",True,True
"('CAGL0D02442g', 'KLLA0E02179g')",True,True
"('CAGL0F03267g', 'KLLA0E16919g')",False,True
"('CAGL0B04169g', 'KLLA0D14949g')",True,True
"('Cgla_CEN10', 'Klac_CEN4')",True,False
"('CAGL0M06479g', 'KLLA0E23739g')",True,False
"('CAGL0A01408g', 'KLLA0E10627g')",True,True
"('CAGL0H02387g', 'KLLA0E11265g')",True,True
"('CAGL0J08954g', 'KLLA0F05093g')",True,True
"('CAGL0I06204g', 'KLLA0B07370g')",True,True
"('CAGL0F09207g', 'KLLA0A10307g')",True,True
"('CAGL0G07579g', 'KLLA0B13002g')",True,True
"('CAGL0H09812g', 'KLLA0E17579g')",True,True
"('CAGL0F04521g', 'KLLA0E05677g')",True,True
"('CAGL0B02057g', 'KLLA0F19921g')",True,True
"('CAGL0I09614g', 'KLLA0F24838g')",True,True
"('CAGL0J09636g', 'KLLA0C15235g')",True,True
"('CAGL0M04521g', 'KLLA0D16984g')",True,True
"('CAGL0M04983g', 'KLLA0F25014g')",True,True
"('CAGL0M09427g', 'KLLA0E06535g')",True,True
"('CAGL0E02365g', 'KLLA0C06028g')",True,True
"('CAGL0G08272g', 'KLLA0D18458g')",True,True
"('CAGL0M08800g', 'KLLA0E16875g')",False,True
"('CAGL0K00935g', 'KLLA0E16589g')",True,True
"('CAGL0A01221g', 'KLLA0B10010g')",False,True
"('CAGL0M09636g', 'KLLA0E01387g')",True,True
"('CAGL0J10362g', 'KLLA0F06798g')",False,True
"('CAGL0L04730g', 'KLLA0B11451g')",True,True
"('CAGL0I08019g', 'KLLA0C04477g')",True,True
"('CAGL0C05203g', 'KLLA0C03894g')",True,True
"('CAGL0G08734g', 'KLLA0F04499g')",True,True
"('CAGL0L12232g', 'KLLA0F19118g')",True,True
"('CAGL0G04609g', 'KLLA0C12485g')",False,True
"('CAGL0F01947g', 'KLLA0D11154g')",True,True
"('CAGL0M08822g', 'KLLA0E16897g')",True,True
"('CAGL0J01353g', 'KLLA0F13706g')",True,False
"('CAGL0M05775g', 'KLLA0B02266g')",True,True
"('CAGL0B02431g', 'KLLA0C06336g')",True,True
"('CAGL0M02695g', 'KLLA0D06941g')",True,True
"('CAGL0G06732g', 'KLLA0F23529g')",False,True
"('CAGL0J01287g', 'KLLA0F13750g')",True,True
"('CAGL0C04587g', 'KLLA0C03003g')",True,True
"('CAGL0B04697g', 'KLLA0A08624g')",True,True
"('CAGL0G09108g', 'KLLA0D03388g')",False,True
"('CAGL0F02101g', 'KLLA0E12057g')",True,True
"('CAGL0L07216g', 'KLLA0E01343g')",False,True
"('CAGL0H07689g', 'KLLA0E12871g')",True,True
"('CAGL0I09724g', 'KLLA0F08525g')",False,True
"('CAGL0J07964g', 'KLLA0C02695g')",True,True
"('CAGL0H10472g', 'KLLA0E09131g')",False,True
"('CAGL0M00198g', 'KLLA0B03740g')",True,True
"('CAGL0M06391g', 'KLLA0E23893g')",True,True
"('CAGL0L03608g', 'KLLA0F14102g')",True,False
"('CAGL0D00550g', 'KLLA0B02783g')",True,True
"('CAGL0H03685g', 'KLLA0D04796g')",True,True
"('CAGL0B03377g', 'KLLA0F01837g')",True,True
"('CAGL0I05742g', 'KLLA0F06314g')",True,True
"('CAGL0K04037g', 'KLLA0B05841g')",True,True
"('CAGL0J09856g', 'KLLA0B08888g')",True,True
"('CAGL0H02761r', 'KLLA0E14851g')",False,True
"('CAGL0M12012g', 'KLLA0C13123g')",True,True
"('CAGL0G05940g', 'KLLA0D07832g')",True,False
"('CAGL0K02827g', 'KLLA0B13343g')",True,True
"('CAGL0A00869g', 'KLLA0C18381g')",True,True
"('Cgla_10.trna2D', 'Klac_2.trna8D')",True,False
"('CAGL0C03696g', 'KLLA0F14509g')",True,True
"('CAGL0I09086g', 'KLLA0F24200g')",True,True
"('CAGL0G05720g', 'KLLA0C03938g')",False,True
"('CAGL0G03267g', 'KLLA0E20417g')",True,False
"('CAGL0C01573g', 'KLLA0F06556g')",True,True
"('CAGL0M12661g', 'KLLA0C07909g')",True,True
"('CAGL0D04290g', 'KLLA0B06479g')",True,False
"('CAGL0F08283g', 'KLLA0A05115g')",True,True
"('CAGL0C00319g', 'KLLA0A06512g')",True,False
"('CAGL0J08888g', 'KLLA0C16247g')",True,True
"('CAGL0H06435g', 'KLLA0E05083g')",True,True
"('CAGL0J08635g', 'KLLA0C13728g')",True,True
"('CAGL0B01078g', 'KLLA0C01716g')",False,True
"('CAGL0J00627g', 'KLLA0E11529g')",True,True
"('CAGL0I09526g', 'KLLA0C02541g')",True,True
"('CAGL0C00561g', 'KLLA0D08998g')",True,True
"('CAGL0J07546g', 'KLLA0D19811g')",True,True
"('Cgla_9.trna1S', 'Klac_5.trna18S')",True,False
"('CAGL0L04576g', 'KLLA0D10153g')",False,True
"('CAGL0L02673g', 'KLLA0D06897g')",True,True
"('CAGL0H04697g', 'KLLA0B00891g')",True,True
"('CAGL0M04015g', 'KLLA0E07217g')",True,True
"('CAGL0D05962g', 'KLLA0F15246g')",True,True
"('CAGL0E02607g', 'KLLA0D01265g')",True,True
"('CAGL0L06204g', 'KLLA0F09075g')",True,True
"('CAGL0C01243g', 'KLLA0F03509g')",True,True
"('CAGL0L04774g', 'KLLA0B11385g')",True,True
"('CAGL0J05654g', 'KLLA0A11594g')",True,True
"('CAGL0C04961g', 'KLLA0D10912g')",True,True
"('CAGL0I02970g', 'KLLA0C12265g')",True,True
"('CAGL0I10747g', 'KLLA0B11033g')",False,True
"('CAGL0J05962g', 'KLLA0D10978g')",True,True
"('CAGL0M00418g', 'KLLA0B04048g')",True,True
"('CAGL0J08998g', 'KLLA0F05159g')",True,True
"('CAGL0H00957g', 'KLLA0D08932g')",True,True
"('CAGL0A04455g', 'KLLA0E20307g')",True,True
"('CAGL0L11418g', 'KLLA0B04730g')",True,True
"('CAGL0M00242g', 'KLLA0B03784g')",True,True
"('CAGL0D01650g', 'KLLA0B08569g')",True,True
"('CAGL0L06512g', 'KLLA0E15753g')",False,True
"('CAGL0G06666g', 'KLLA0C13255g')",True,True
"('CAGL0K08690g', 'KLLA0B11858g')",False,True
"('CAGL0B00770g', 'KLLA0C01188g')",True,True
"('CAGL0H08712g', 'KLLA0E09923g')",True,True
"('CAGL0E06380g', 'KLLA0D04510g')",True,True
"('CAGL0J04642g', 'KLLA0D02860g')",True,True
"('CAGL0I04356g', 'KLLA0A05731g')",True,True
"('CAGL0L04664g', 'KLLA0F20141g')",True,True
"('CAGL0F05621g', 'KLLA0D18535g')",True,True
"('CAGL0L10890g', 'KLLA0C07425g')",True,True
"('CAGL0F01705g', 'KLLA0D05137g')",True,True
"('CAGL0E02343g', 'KLLA0C05984g')",True,True
"('CAGL0F05357g', 'KLLA0F20680g')",True,True
"('CAGL0I10010g', 'KLLA0E03763g')",True,True
"('CAGL0H06281g', 'KLLA0F07689g')",False,True
"('CAGL0I10054g', 'KLLA0E03697g')",False,True
"('CAGL0L04554g', 'KLLA0F20504g')",True,False
"('CAGL0M02629g', 'KLLA0D07161g')",False,True
"('CAGL0H06963g', 'KLLA0D10285g')",True,True
"('CAGL0E03179g', 'KLLA0F20526g')",True,True
"('CAGL0L03960g', 'KLLA0F23892g')",True,True
"('CAGL0I02222g', 'KLLA0A05324g')",True,True
"('Cgla_12.trna19E', 'Klac_2.trna25E')",True,False
"('CAGL0G08910g', 'KLLA0F04697g')",True,True
"('CAGL0D01430g', 'KLLA0B09394g')",True,True
"('CAGL0D05588g', 'KLLA0F15598g')",True,True
"('CAGL0B02409g', 'KLLA0C06292g')",True,True
"('CAGL0G01496g', 'KLLA0F03993g')",True,True
"('CAGL0M00880g', 'KLLA0B05247g')",True,True
"('CAGL0M05467g', 'KLLA0E23035g')",True,True
"('CAGL0J09152g', 'KLLA0F05313g')",True,True
"('Cgla_6.trna15L', 'Klac_6.trna18L')",True,False
"('CAGL0K05071g', 'KLLA0D19514g')",True,True
"('CAGL0H07271g', 'KLLA0E12673g')",True,True
"('CAGL0F02475g', 'KLLA0C03322g')",True,True
"('CAGL0I02244g', 'KLLA0A05302g')",True,False
"('CAGL0K01089g', 'KLLA0C15565g')",True,True
"('CAGL0D05236g', 'KLLA0D16049g')",True,True
"('CAGL0G01782g', 'KLLA0F08206g')",True,True
"('CAGL0J01375g', 'KLLA0F13684g')",True,True
"('CAGL0M07469g', 'KLLA0E07591g')",True,True
"('CAGL0J09834g', 'KLLA0B08844g')",True,True
"('CAGL0K02739g', 'KLLA0B13497g')",True,True
"('CAGL0C01551g', 'KLLA0B10450g')",True,True
"('CAGL0L02321g', 'KLLA0B13321g')",True,True
"('CAGL0J03124g', 'KLLA0C07997g')",True,True
"('CAGL0L12430r', 'KLLA0C16940g')",False,True
"('CAGL0C02211g', 'KLLA0F16907g')",True,True
"('CAGL0L07953g', 'KLLA0A11209g')",False,True
"('CAGL0E02673g', 'KLLA0D01023g')",True,True
"('CAGL0G09955g', 'KLLA0B03377g')",True,True
"('CAGL0J00869g', 'KLLA0E13751g')",True,True
"('CAGL0F05973g', 'KLLA0F27005g')",True,True
"('CAGL0M05995g', 'KLLA0E15027g')",True,True
"('CAGL0F06897g', 'KLLA0E08075g')",False,True
"('CAGL0J07414g', 'KLLA0D19646g')",True,True
"('CAGL0G07249g', 'KLLA0B01584g')",True,False
"('CAGL0H01375g', 'KLLA0C10406g')",True,True
"('CAGL0B00418g', 'KLLA0C00572g')",True,True
"('CAGL0K10384g', 'KLLA0D04598g')",True,True
"('CAGL0L09471g', 'KLLA0B11682g')",True,True
"('CAGL0M04675g', 'KLLA0C06886g')",True,True
"('CAGL0G02607g', 'KLLA0E08405g')",True,False
"('Cgla_10.trna4M', 'Klac_4.trna19M')",True,False
"('CAGL0J09790g', 'KLLA0F13464g')",True,True
"('CAGL0F08723g', 'KLLA0C18139g')",True,True
"('CAGL0J10912g', 'KLLA0C14608g')",True,True
"('CAGL0I11000g', 'KLLA0B14498g')",False,True
"('CAGL0L06072g', 'KLLA0F26961g')",False,True
"('CAGL0D02018g', 'KLLA0E12167g')",False,True
"('CAGL0H01639g', 'KLLA0C00979g')",True,True
"('CAGL0M11352g', 'KLLA0A06303g')",True,True
"('CAGL0G06490g', 'KLLA0C13519g')",True,True
"('CAGL0I05280g', 'KLLA0F17886g')",True,True
"('CAGL0J00451g', 'KLLA0F20988g')",False,True
"('CAGL0L01859g', 'KLLA0F25476g')",True,True
"('CAGL0M06589g', 'KLLA0B06710g')",True,True
"('CAGL0J07942g', 'KLLA0C02717g')",True,True
"('CAGL0M12793g', 'KLLA0C07601g')",True,True
"('CAGL0H02211g', 'KLLA0E11045g')",True,True
"('CAGL0L11946g', 'KLLA0C17798g')",True,True
"('CAGL0M06765g', 'KLLA0E08581g')",True,True
"('CAGL0L09933g', 'KLLA0F15994g')",True,False
"('CAGL0M06875g', 'KLLA0E08163g')",True,False
"('CAGL0I01210g', 'KLLA0E21407g')",True,True
