gene_pair,in_ygob,in_synergy
"('CAGL0A04829g', 'orf19.2154')",True,False
"('CAGL0G01969g', 'orf19.7378')",False,True
"('CAGL0C02233g', 'orf19.2028')",True,True
"('CAGL0D06336g', 'orf19.2408')",True,True
"('CAGL0C02805g', 'orf19.3169')",True,True
"('CAGL0J03520g', 'orf19.7421')",False,True
"('CAGL0D04796g', 'orf19.6246')",True,True
"('CAGL0H09724g', 'orf19.2917')",True,True
"('CAGL0I10989g', 'orf19.182')",True,True
"('CAGL0H09416g', 'orf19.1669')",True,True
"('CAGL0L04026g', 'orf19.4399')",True,True
"('CAGL0H10494g', 'orf19.1298')",True,True
"('CAGL0M09471g', 'orf19.3998')",True,False
"('CAGL0D01034g', 'orf19.6190')",True,True
"('CAGL0I01496g', 'orf19.1896')",False,True
"('CAGL0J10230g', 'orf19.6533')",True,True
"('CAGL0I01518g', 'orf19.2412')",True,False
"('CAGL0C04114g', 'orf19.1853')",False,True
"('CAGL0I06512g', 'orf19.6573')",True,False
"('CAGL0I08987g', 'orf19.6689')",True,True
"('CAGL0J03124g', 'orf19.4788')",True,True
"('CAGL0D01650g', 'orf19.4194')",True,True
"('CAGL0M09229g', 'orf19.6318')",True,True
"('CAGL0I07007g', 'orf19.1826')",True,False
"('CAGL0K12166g', 'orf19.135')",True,True
"('CAGL0G01320g', 'orf19.4866')",False,True
"('CAGL0B01078g', 'orf19.7027')",False,True
"('CAGL0K04961g', 'orf19.4443')",True,True
"('CAGL0I08151g', 'orf19.2462')",False,True
"('CAGL0K04059g', 'orf19.3691')",True,True
"('CAGL0F07293g', 'orf19.5770')",True,True
"('CAGL0G06842g', 'orf19.2791')",True,True
"('CAGL0E03025g', 'orf19.1486')",False,True
"('CAGL0E00869g', 'orf19.5943.1')",True,True
"('CAGL0H06732g', 'orf19.6198.1')",True,False
"('CAGL0B01232g', 'orf19.665')",True,True
"('CAGL0L01111g', 'orf19.7600')",True,True
"('CAGL0M11374g', 'orf19.4488')",True,True
"('CAGL0L06094g', 'orf19.2092')",True,True
"('CAGL0C03762g', 'orf19.2301')",True,True
"('CAGL0F09251g', 'orf19.4072')",False,True
"('CAGL0B00396g', 'orf19.3782.2')",True,True
"('CAGL0G02893g', 'orf19.6800')",True,True
"('CAGL0G02233g', 'orf19.3551')",True,True
"('CAGL0L05302g', 'orf19.3260')",True,True
"('CAGL0L11374g', 'orf19.4777')",False,True
"('CAGL0J09064g', 'orf19.6447')",False,True
"('CAGL0F02387g', 'orf19.2454')",True,True
"('CAGL0I08063g', 'orf19.5276')",True,True
"('CAGL0L05478g', 'orf19.7108')",True,True
"('CAGL0E00957g', 'orf19.74')",True,True
"('CAGL0M09977g', 'orf19.1565')",True,True
"('CAGL0K02343g', 'orf19.7397')",True,True
"('CAGL0D04312g', 'orf19.939')",True,True
"('CAGL0J11528g', 'orf19.686')",True,True
"('CAGL0L04642g', 'orf19.1881')",True,True
"('CAGL0F00759g', 'orf19.6812')",True,True
"('CAGL0F03993g', 'orf19.4606')",True,True
"('CAGL0J00957g', 'orf19.4191')",True,True
"('CAGL0F02343g', 'orf19.7061')",True,True
"('CAGL0J10208g', 'orf19.6562')",True,True
"('CAGL0L05874g', 'orf19.4969')",True,True
"('CAGL0J04290g', 'orf19.460')",False,True
"('CAGL0I05148g', 'orf19.6755')",True,True
"('CAGL0F06985g', 'orf19.5034')",False,True
"('CAGL0D04576g', 'orf19.2008')",True,True
"('CAGL0J05918g', 'orf19.273')",False,True
"('CAGL0L09625g', 'orf19.4849')",True,True
"('CAGL0J05610g', 'orf19.2873')",True,True
"('CAGL0E05258g', 'orf19.5006.1')",False,True
"('CAGL0E03476g', 'orf19.6926')",False,True
"('CAGL0F07051g', 'orf19.478')",True,True
"('CAGL0G10065g', 'orf19.2642')",True,True
"('CAGL0K03289g', 'orf19.1946')",True,True
"('CAGL0J11154g', 'orf19.6766')",True,True
"('CAGL0L01199g', 'orf19.2889')",True,True
"('CAGL0K01309g', 'orf19.5277')",True,True
"('CAGL0J10164g', 'orf19.6085')",True,False
"('CAGL0K11440g', 'orf19.1051')",True,True
"('CAGL0E02541g', 'orf19.5755')",True,True
"('CAGL0K01441g', 'orf19.4724')",True,True
"('CAGL0C01397g', 'orf19.4753')",True,True
"('CAGL0I08547g', 'orf19.4532')",True,True
"('CAGL0H10186g', 'orf19.1516')",True,True
"('CAGL0D05302g', 'orf19.4024')",True,True
"('CAGL0K12738g', 'orf19.4213')",True,True
"('CAGL0F07975g', 'orf19.3984')",True,True
"('CAGL0M04279g', 'orf19.5106')",True,True
"('CAGL0D03190g', 'orf19.6938')",True,True
"('CAGL0E05610g', 'orf19.3575')",True,True
"('CAGL0I06490g', 'orf19.4746')",True,True
"('CAGL0L05016g', 'orf19.314')",False,True
"('CAGL0K02233g', 'orf19.7424')",True,True
"('CAGL0F05093g', 'orf19.970')",True,True
"('CAGL0M09559g', 'orf19.1251')",True,True
"('CAGL0H06325g', 'orf19.2411')",True,True
"('CAGL0I02904g', 'orf19.6559')",False,True
"('CAGL0B01188g', 'orf19.668')",False,True
"('CAGL0J11000g', 'orf19.2246')",False,True
"('CAGL0K05973g', 'orf19.717')",True,True
"('CAGL0I08195g', 'orf19.1621')",True,True
"('CAGL0F00319g', 'orf19.3446')",True,True
"('CAGL0H07997g', 'orf19.5861')",False,True
"('CAGL0M03949g', 'orf19.6917')",True,True
"('CAGL0F02761g', 'orf19.5789')",True,True
"('CAGL0L10164g', 'orf19.5812')",True,True
"('CAGL0J04224g', 'orf19.6672')",True,True
"('CAGL0F06809g', 'orf19.4401')",True,True
"('CAGL0M04147g', 'orf19.7670')",True,True
"('CAGL0E04092g', 'orf19.2179')",True,True
"('CAGL0K06413g', 'orf19.4961')",False,True
"('CAGL0G05357g', 'orf19.3679')",True,True
"('CAGL0F07799g', 'orf19.2703')",True,True
"('CAGL0L08844g', 'orf19.2000')",True,True
"('CAGL0B01881g', 'orf19.3265')",True,True
"('CAGL0M13167g', 'orf19.5376')",True,False
"('CAGL0M00660g', 'orf19.364')",True,True
"('CAGL0K02101g', 'orf19.6760')",False,True
"('CAGL0I03366g', 'orf19.6074')",True,True
"('CAGL0H00242g', 'orf19.6558')",False,True
"('CAGL0G00682g', 'orf19.2322.3')",False,True
"('CAGL0B04895g', 'orf19.3865')",False,True
"('CAGL0J03190g', 'orf19.5840')",True,True
"('CAGL0A02860g', 'orf19.639')",True,True
"('CAGL0C04455g', 'orf19.7678')",True,True
"('CAGL0M05533g', 'orf19.780')",True,True
"('CAGL0C02717g', 'orf19.6885')",True,True
"('CAGL0H03707g', 'orf19.3861')",True,True
"('CAGL0M02035g', 'orf19.7389')",True,True
"('CAGL0H09702g', 'orf19.2921')",True,True
"('CAGL0H09834g', 'orf19.1854')",False,True
"('CAGL0L02695g', 'orf19.6893')",True,True
"('CAGL0L00869g', 'orf19.7281')",True,False
"('CAGL0J04136g', 'orf19.6643')",True,False
"('CAGL0M13497g', 'orf19.5837')",True,True
"('CAGL0I01078g', 'orf19.5076')",True,False
"('CAGL0J01958g', 'orf19.4878')",True,False
"('CAGL0B04961g', 'orf19.1124.2')",True,True
"('CAGL0L06556g', 'orf19.6971')",True,True
"('CAGL0D01782g', 'orf19.6760')",False,True
"('CAGL0F03553g', 'orf19.489')",True,True
"('CAGL0K10472g', 'orf19.6060')",True,True
"('CAGL0H09174g', 'orf19.6460')",True,True
"('CAGL0I00748g', 'orf19.339')",False,True
"('CAGL0K02035g', 'orf19.6929')",True,True
"('CAGL0B03245g', 'orf19.412')",True,True
"('CAGL0H04609g', 'orf19.5580')",True,True
"('CAGL0F04609g', 'orf19.1166')",True,True
"('CAGL0A03256g', 'orf19.4206')",True,True
"('CAGL0F04455g', 'orf19.2756')",True,True
"('CAGL0J06160g', 'orf19.7450')",True,True
"('CAGL0K05335g', 'orf19.3027')",True,True
"('CAGL0J01265g', 'orf19.3609')",True,True
"('CAGL0I03234g', 'orf19.5885')",True,True
"('CAGL0A01199g', 'orf19.2942')",True,True
"('CAGL0I08877g', 'orf19.3559')",True,True
"('CAGL0D06446g', 'orf19.1814')",True,True
"('CAGL0K01617g', 'orf19.7293')",True,True
"('CAGL0M08756g', 'orf19.2952')",True,True
"('CAGL0K12012g', 'orf19.6749')",True,True
"('CAGL0F03047g', 'orf19.4997')",True,False
"('CAGL0H02695g', 'orf19.7434')",False,True
"('CAGL0M13409g', 'orf19.418')",True,True
"('CAGL0F00737g', 'orf19.4912')",True,True
"('CAGL0L05698g', 'orf19.6982')",True,True
"('CAGL0E04730r', 'orf19.5573')",False,True
"('CAGL0M10175g', 'orf19.3237')",True,True
"('CAGL0J10780g', 'orf19.1317')",True,True
"('CAGL0L01507g', 'orf19.5391')",True,True
"('CAGL0M09603g', 'orf19.1545')",True,True
"('CAGL0J09614g', 'orf19.526')",True,True
"('CAGL0K09350g', 'orf19.4084')",False,True
"('CAGL0L10758g', 'orf19.6540')",True,True
"('CAGL0I08107g', 'orf19.4349')",True,True
"('CAGL0H05159g', 'orf19.680')",True,True
"('CAGL0K10824g', 'orf19.5125')",True,True
"('CAGL0K09966g', 'orf19.6584')",True,True
"('CAGL0M13607g', 'orf19.3976')",True,True
"('CAGL0M13585g', 'orf19.3956')",True,True
"('CAGL0M13739g', 'orf19.1077')",True,True
"('CAGL0H04301g', 'orf19.1552')",True,True
"('CAGL0L09449g', 'orf19.4748')",True,False
"('CAGL0B04719g', 'orf19.7073')",True,True
"('CAGL0E05126g', 'orf19.1803')",True,True
"('CAGL0J10824g', 'orf19.1570')",True,True
"('CAGL0K11462g', 'orf19.1052')",False,True
"('CAGL0H01309g', 'orf19.6951')",True,True
"('CAGL0I01694g', 'orf19.607')",True,True
"('CAGL0D06644g', 'orf19.6789')",True,True
"('CAGL0M01320g', 'orf19.4430')",True,True
"('CAGL0D02134g', 'orf19.4357')",False,True
"('CAGL0M11946g', 'orf19.586')",True,True
"('CAGL0E03652g', 'orf19.5521')",False,True
"('CAGL0K05819g', 'orf19.7103')",True,False
"('CAGL0J03476g', 'orf19.3778')",True,True
"('CAGL0D03300g', 'orf19.2708')",True,True
"('CAGL0M05885g', 'orf19.4120')",True,True
"('CAGL0F00363g', 'orf19.7446')",True,True
"('CAGL0K00495g', 'orf19.7034')",True,False
"('CAGL0G07953g', 'orf19.3704.1')",True,True
"('CAGL0J05478g', 'orf19.6406')",True,True
"('CAGL0J04576g', 'orf19.4173')",True,True
"('CAGL0A00539g', 'orf19.5397')",True,True
"('CAGL0G04521g', 'orf19.7222')",True,True
"('CAGL0J06820g', 'orf19.3926')",True,True
"('CAGL0L12562g', 'orf19.1757')",True,True
"('CAGL0L06600g', 'orf19.5961')",True,True
"('CAGL0I09548g', 'orf19.3480')",True,True
"('CAGL0E05478g', 'orf19.2594')",True,True
"('CAGL0K01133g', 'orf19.2228')",True,True
"('CAGL0I11000g', 'orf19.3279')",False,True
"('CAGL0M11836g', 'orf19.275')",True,True
"('CAGL0J02486g', 'orf19.5175')",True,True
"('CAGL0H02101g', 'orf19.1862')",True,True
"('CAGL0L03564g', 'orf19.5157')",False,True
"('CAGL0M07425g', 'orf19.4626')",True,True
"('CAGL0E01595g', 'orf19.377')",False,True
"('CAGL0C04279g', 'orf19.4028')",True,True
"('CAGL0D04026g', 'orf19.802')",True,True
"('CAGL0L00495g', 'orf19.6515')",True,True
"('CAGL0H03333g', 'orf19.252')",True,True
"('CAGL0M09405g', 'orf19.2315')",True,False
"('CAGL0H04521g', 'orf19.3415.1')",True,True
"('CAGL0E05786g', 'orf19.1260')",True,True
"('CAGL0K04741g', 'orf19.6367')",False,True
"('CAGL0K09834g', 'orf19.2208')",True,True
"('CAGL0M04477g', 'orf19.6921')",True,True
"('CAGL0F02827g', 'orf19.7672')",True,True
"('CAGL0B02948g', 'orf19.1464')",False,True
"('CAGL0K07590g', 'orf19.738')",False,True
"('CAGL0J07766g', 'orf19.2017')",True,True
"('CAGL0B03795g', 'orf19.6213')",True,True
"('CAGL0I06402g', 'orf19.4339')",True,True
"('CAGL0I02112g', 'orf19.4596')",True,False
"('CAGL0K00407g', 'orf19.6462')",True,True
"('CAGL0K04455g', 'orf19.1524')",True,True
"('CAGL0I04708g', 'orf19.550')",True,True
"('CAGL0F05511g', 'orf19.4007')",True,True
"('CAGL0I04532g', 'orf19.1011')",True,False
"('CAGL0L01551g', 'orf19.3414')",True,True
"('CAGL0L10015g', 'orf19.1650')",True,True
"('CAGL0H08327g', 'orf19.6745')",True,True
"('CAGL0D01298g', 'orf19.5112')",False,True
"('CAGL0G06028g', 'orf19.1237')",True,True
"('CAGL0F07381g', 'orf19.7454')",False,True
"('CAGL0I07837g', 'orf19.4914')",True,True
"('CAGL0L11968g', 'orf19.2728')",True,True
"('CAGL0K07524g', 'orf19.6809')",True,False
"('CAGL0J10186g', 'orf19.6561')",True,True
"('CAGL0G01925g', 'orf19.449')",True,True
"('CAGL0E03564g', 'orf19.1055')",True,True
"('CAGL0I07601g', 'orf19.3400')",True,True
"('CAGL0M11682g', 'orf19.2749')",False,True
"('CAGL0L02035g', 'orf19.3419')",True,True
"('CAGL0K02013g', 'orf19.524')",False,True
"('CAGL0M06677g', 'orf19.1854')",True,True
"('CAGL0I07667g', 'orf19.25')",True,True
"('CAGL0I00506g', 'orf19.6053')",True,True
"('CAGL0H00847g', 'orf19.6803')",True,True
"('CAGL0G04653g', 'orf19.5433')",True,True
"('CAGL0A02233g', 'orf19.2020')",True,False
"('CAGL0D03740g', 'orf19.1029')",True,True
"('CAGL0H09680g', 'orf19.2911')",True,True
"('CAGL0I06424g', 'orf19.4220')",True,True
"('CAGL0M05467g', 'orf19.782')",True,True
"('CAGL0L07348g', 'orf19.5182')",True,True
"('CAGL0I05412g', 'orf19.4627')",True,True
"('CAGL0G05335g', 'orf19.3038')",True,True
"('CAGL0D04114g', 'orf19.2672')",True,True
"('CAGL0H03157g', 'orf19.6358')",True,False
"('CAGL0M11726g', 'orf19.4765')",False,True
"('CAGL0L12012g', 'orf19.2468')",True,False
"('CAGL0I08569g', 'orf19.4440')",True,True
"('CAGL0J02662g', 'orf19.1720')",True,True
"('CAGL0C04961g', 'orf19.4981')",True,True
"('CAGL0K01705g', 'orf19.1067')",False,True
"('CAGL0A04301g', 'orf19.2538')",False,True
"('CAGL0K11418g', 'orf19.3391')",True,True
"('CAGL0F07073g', 'orf19.3334')",True,True
"('CAGL0D03520g', 'orf19.2977')",True,True
"('CAGL0A01540g', 'orf19.3788.1')",True,False
"('CAGL0G09042g', 'orf19.2272')",False,True
"('CAGL0H08393g', 'orf19.1799')",False,True
"('CAGL0E02321g', 'orf19.6594')",True,False
"('CAGL0I08327g', 'orf19.4223')",True,True
"('CAGL0J10120g', 'orf19.5389')",True,False
"('CAGL0H03003g', 'orf19.5618')",True,True
"('CAGL0G07491g', 'orf19.2927')",True,True
"('CAGL0J08998g', 'orf19.6217')",True,True
"('CAGL0F07557g', 'orf19.5465')",True,True
"('CAGL0M08976g', 'orf19.910')",True,True
"('CAGL0M04169g', 'orf19.4377')",True,False
"('CAGL0F04345g', 'orf19.2792')",True,True
"('CAGL0A04235g', 'orf19.2540')",True,True
"('CAGL0H00396g', 'orf19.4225')",True,True
"('CAGL0H08866g', 'orf19.3328')",True,True
"('CAGL0L06292g', 'orf19.3076')",True,True
"('CAGL0J07964g', 'orf19.2370')",True,True
"('CAGL0K08008g', 'orf19.757')",True,True
"('CAGL0I06336g', 'orf19.967')",True,True
"('CAGL0E04906g', 'orf19.7602')",True,True
"('CAGL0B02739g', 'orf19.844')",True,True
"('CAGL0B04389g', 'orf19.4937')",True,False
"('CAGL0F06479g', 'orf19.1531')",True,True
"('CAGL0C03443g', 'orf19.7448')",True,True
"('CAGL0C04873g', 'orf19.5278')",True,True
"('CAGL0E03762g', 'orf19.7247')",True,True
"('CAGL0L02805g', 'orf19.7176')",True,True
"('CAGL0G01254g', 'orf19.2098')",True,True
"('CAGL0L05786g', 'orf19.217')",True,False
"('CAGL0L09152g', 'orf19.7264')",True,True
"('CAGL0K11968g', 'orf19.3029')",True,True
"('CAGL0K09064g', 'orf19.1356')",True,True
"('CAGL0D05346g', 'orf19.3314')",True,True
"('CAGL0K06347g', 'orf19.4134')",True,True
"('CAGL0D00462g', 'orf19.5343')",True,True
"('CAGL0K02475g', 'orf19.6118')",True,True
"('CAGL0E00935g', 'orf19.3242')",True,True
"('CAGL0L09713g', 'orf19.2785')",True,True
"('CAGL0J07326g', 'orf19.2400')",True,True
"('CAGL0C04389g', 'orf19.1052')",False,True
"('CAGL0H01639g', 'orf19.3049')",True,True
"('CAGL0E01567g', 'orf19.233.1')",True,True
"('CAGL0K06457g', 'orf19.920')",True,True
"('CAGL0J02750g', 'orf19.1267')",True,True
"('CAGL0A02365g', 'orf19.6068')",True,True
"('CAGL0D02882g', 'orf19.5031')",True,True
"('CAGL0F06369g', 'orf19.5830')",True,True
"('CAGL0M00264g', 'orf19.4106')",True,True
"('CAGL0G05676g', 'orf19.3371')",True,True
"('CAGL0K03201g', 'orf19.2079')",True,True
"('CAGL0G08129g', 'orf19.4945')",True,True
"('CAGL0E00759g', 'orf19.1377')",True,True
"('CAGL0M10659g', 'orf19.2265')",False,True
"('CAGL0C02849g', 'orf19.1738.1')",True,True
"('CAGL0L04422g', 'orf19.4229')",True,True
"('CAGL0K11198g', 'orf19.672')",True,True
"('CAGL0I08635g', 'orf19.2736')",True,True
"('CAGL0K09328g', 'orf19.4233')",True,True
"('CAGL0H07491g', 'orf19.1507')",True,True
"('CAGL0B03421g', 'orf19.6182')",False,True
"('CAGL0H06303g', 'orf19.5098')",False,True
"('CAGL0K07744g', 'orf19.6796')",True,True
"('CAGL0B03597g', 'orf19.5013')",True,True
"('CAGL0K09570g', 'orf19.3695')",True,True
"('CAGL0M04059g', 'orf19.234')",True,True
"('Cgla_YGOB_Anc_2.291', 'orf19.1848.1')",True,False
"('CAGL0M01408g', 'orf19.1622')",True,True
"('CAGL0M03641g', 'orf19.578')",True,True
"('CAGL0B03487g', 'orf19.4152')",True,True
"('CAGL0D00330g', 'orf19.796')",True,True
"('CAGL0M12276g', 'orf19.6016')",True,True
"('CAGL0E06336g', 'orf19.6284')",True,True
"('CAGL0H10472g', 'orf19.6498')",False,True
"('CAGL0G00814g', 'orf19.807')",True,True
"('CAGL0H06743g', 'orf19.5296')",True,True
"('CAGL0M04807g', 'orf19.1526')",True,True
"('CAGL0C03674g', 'orf19.445')",True,True
"('CAGL0J04708g', 'orf19.2980')",True,True
"('CAGL0F05885g', 'orf19.5664')",True,False
"('CAGL0G05203g', 'orf19.7206')",True,True
"('CAGL0I10450g', 'orf19.4041')",True,True
"('CAGL0H10428g', 'orf19.1297')",True,True
"('CAGL0D01914g', 'orf19.6039')",True,True
"('CAGL0M03201g', 'orf19.5623')",True,True
"('CAGL0J00187g', 'orf19.3872')",True,True
"('CAGL0K03443g', 'orf19.2383')",True,True
"('CAGL0D05500g', 'orf19.4587')",True,True
"('CAGL0J10912g', 'orf19.7546')",True,True
"('CAGL0C02585g', 'orf19.6432')",True,True
"('CAGL0A02552g', 'orf19.3013')",False,True
"('CAGL0M00220g', 'orf19.4109')",True,True
"('CAGL0H02233g', 'orf19.4807')",True,True
"('CAGL0E06424g', 'orf19.3507')",True,True
"('CAGL0L09933g', 'orf19.7036')",False,True
"('CAGL0D01628g', 'orf19.131')",False,True
"('CAGL0L00297g', 'orf19.2135')",True,True
"('CAGL0H09196g', 'orf19.1232')",False,True
"('CAGL0L04290g', 'orf19.3345')",True,False
"('CAGL0C03201g', 'orf19.4416')",True,True
"('CAGL0J09768g', 'orf19.3108')",True,True
"('CAGL0L03828g', 'orf19.260')",False,True
"('CAGL0F00671g', 'orf19.5015')",False,True
"('CAGL0J09746g', 'orf19.3798')",True,True
"('CAGL0H03223g', 'orf19.4985')",True,True
"('CAGL0K09702g', 'orf19.2394')",True,True
"('CAGL0M09823g', 'orf19.980')",True,True
"('CAGL0K02541g', 'orf19.1575')",True,True
"('CAGL0H00737g', 'orf19.5340')",False,True
"('CAGL0C01419g', 'orf19.5541')",True,True
"('CAGL0C01265g', 'orf19.6171')",True,True
"('CAGL0K03179g', 'orf19.1991')",False,True
"('CAGL0K08074g', 'orf19.2230')",True,True
"('CAGL0G07205g', 'orf19.7019')",True,True
"('CAGL0E04620g', 'orf19.4255')",False,True
"('CAGL0M10615g', 'orf19.2257')",True,True
"('CAGL0E03421g', 'orf19.7503')",True,False
"('CAGL0D02596g', 'orf19.7065')",True,True
"('CAGL0L11506g', 'orf19.1031')",False,True
"('CAGL0H08888g', 'orf19.2501')",False,True
"('CAGL0K07876g', 'orf19.6639')",True,True
"('CAGL0K08426g', 'orf19.6293')",True,True
"('CAGL0K03223g', 'orf19.2078')",True,True
"('CAGL0J00517g', 'orf19.7538')",True,True
"('CAGL0E01397g', 'orf19.470')",True,True
"('CAGL0C03113g', 'orf19.6901')",True,True
"('CAGL0B04873g', 'orf19.7083')",True,True
"('CAGL0L12892g', 'orf19.2726')",False,True
"('CAGL0L09691g', 'orf19.6203')",True,True
"('CAGL0F08195g', 'orf19.3969')",False,True
"('CAGL0E00451g', 'orf19.1084')",True,True
"('CAGL0K12694g', 'orf19.5007')",True,False
"('CAGL0B00506g', 'orf19.3447')",True,True
"('CAGL0G09801g', 'orf19.7564')",True,True
"('CAGL0G01694g', 'orf19.6881')",True,True
"('CAGL0H05533g', 'orf19.4502')",True,True
"('CAGL0D06292g', 'orf19.3593')",True,True
"('CAGL0M06127g', 'orf19.3843')",True,True
"('CAGL0M10131g', 'orf19.5551')",True,True
"('CAGL0H10032g', 'orf19.5286')",False,True
"('CAGL0M01870g', 'orf19.2961')",False,True
"('CAGL0I08855g', 'orf19.433')",True,True
"('CAGL0I04950g', 'orf19.728')",True,True
"('CAGL0D03080g', 'orf19.6942')",True,True
"('CAGL0F01221g', 'orf19.542.2')",True,True
"('CAGL0G03311g', 'orf19.2138')",True,True
"('CAGL0L04576g', 'orf19.7583')",False,True
"('CAGL0F08811g', 'orf19.1491')",True,True
"('CAGL0B01203g', 'orf19.667.1')",True,False
"('CAGL0J05038g', 'orf19.1723')",True,True
"('CAGL0L04510g', 'orf19.7048.1')",True,True
"('CAGL0J01287g', 'orf19.4395')",True,True
"('CAGL0F09009g', 'orf19.2260')",True,True
"('CAGL0B00880g', 'orf19.5835')",True,True
"('CAGL0F01397g', 'orf19.20')",True,True
"('CAGL0L08008g', 'calb_CGOB_00004')",True,False
"('CAGL0G01166g', 'orf19.5628')",True,True
"('CAGL0C01331g', 'orf19.4760')",True,True
"('CAGL0G06182g', 'orf19.6660')",True,True
"('CAGL0L05500g', 'orf19.7107')",True,True
"('CAGL0K05027g', 'orf19.4827')",True,True
"('CAGL0H06105g', 'orf19.6582')",True,True
"('CAGL0M10351g', 'orf19.2173')",True,True
"('CAGL0C01771g', 'orf19.2425')",True,True
"('CAGL0J09372g', 'orf19.2341')",True,False
"('CAGL0L02585g', 'orf19.3809')",True,True
"('CAGL0G09867g', 'orf19.7344')",True,True
"('CAGL0A00297g', 'orf19.2104')",True,True
"('CAGL0K02673g', 'orf19.4242')",True,True
"('CAGL0K12826g', 'orf19.2935')",True,True
"('CAGL0A00869g', 'orf19.5089')",True,True
"('CAGL0K07766g', 'orf19.2969')",True,True
"('CAGL0C03740g', 'orf19.4884')",False,True
"('CAGL0F04301g', 'orf19.4435')",True,True
"('CAGL0D05742g', 'orf19.6988')",True,True
"('CAGL0H05775g', 'orf19.109')",True,True
"('CAGL0I06666g', 'orf19.1835')",True,False
"('CAGL0L00781g', 'orf19.3301')",True,True
"('CAGL0G05720g', 'orf19.6980')",False,True
"('CAGL0G00506g', 'orf19.3980')",True,True
"('CAGL0I09394g', 'orf19.1588')",True,True
"('CAGL0I01100g', 'orf19.6757')",False,True
"('CAGL0I08943g', 'orf19.6989')",False,True
"('CAGL0I01804g', 'orf19.7486')",True,True
"('CAGL0C00715g', 'orf19.773')",True,True
"('CAGL0M06699g', 'orf19.1856')",True,True
"('CAGL0C02623g', 'orf19.5213.1')",True,True
"('CAGL0H10318g', 'orf19.6239')",True,True
"('CAGL0G05093g', 'orf19.5029')",True,True
"('CAGL0C04257g', 'orf19.7478')",True,True
"('CAGL0J06666g', 'orf19.3887')",True,True
"('CAGL0G08734g', 'orf19.236')",True,True
"('CAGL0J03938g', 'orf19.4061')",True,True
"('CAGL0E01573g', 'orf19.5356')",True,True
"('CAGL0I06006g', 'orf19.4896')",True,True
