gene_pair,in_ygob,in_synergy
"('YGL050W', 'orf19.2408')",True,True
"('YML043C', 'orf19.718')",True,True
"('YHR151C', 'orf19.5971')",True,True
"('YDL208W', 'orf19.526')",True,True
"('YJR138W', 'orf19.2949')",True,True
"('YPR108W', 'orf19.7286')",True,True
"('YKL065C', 'orf19.5669')",False,True
"('YDR336W', 'orf19.1163')",True,True
"('YPR083W', 'orf19.6639')",True,True
"('YEL004W', 'orf19.1382')",True,True
"('YGR268C', 'orf19.3973')",True,True
"('YOR089C', 'orf19.589')",True,True
"('YIL129C', 'orf19.1693')",True,True
"('YKL138C', 'orf19.1485')",True,True
"('YOR205C', 'orf19.6736')",True,True
"('YLL023C', 'orf19.4525')",False,True
"('YJL221C', 'orf19.7668')",False,True
"('YLR083C', 'orf19.2746')",True,True
"('YDR184C', 'orf19.3088')",True,True
"('YIL046W', 'orf19.3301')",True,True
"('YBL102W', 'orf19.2342')",True,False
"('YDR012W', 'orf19.7217')",True,True
"('YJR055W', 'orf19.2723')",True,True
"('YER012W', 'orf19.4025')",True,True
"('YOR322C', 'orf19.4912')",True,True
"('YGR135W', 'orf19.350')",True,True
"('YPR161C', 'orf19.3523')",True,True
"('YNL104C', 'orf19.1375')",False,True
"('YGL008C', 'orf19.5383')",True,True
"('YIL150C', 'orf19.4441')",True,True
"('YMR114C', 'orf19.3021')",True,True
"('YOL082W', 'orf19.2515')",False,True
"('YBR095C', 'orf19.4615')",True,True
"('YDL201W', 'orf19.3798')",True,True
"('YLR027C', 'orf19.6287')",True,True
"('YLR307W', 'orf19.7503')",False,True
"('YDL131W', 'orf19.772')",True,False
"('YLL027W', 'orf19.5521')",True,True
"('YDR159W', 'orf19.1555')",True,True
"('YOR384W', 'orf19.1264')",False,True
"('YMR239C', 'orf19.3796')",True,True
"('YKL150W', 'orf19.3507')",True,True
"('YNL012W', 'orf19.4151')",True,True
"('YBR243C', 'orf19.2187')",True,True
"('YER124C', 'orf19.3629')",True,True
"('YNL181W', 'orf19.6233')",True,True
"('YPL048W', 'orf19.7382')",True,True
"('YOR027W', 'orf19.3192')",True,True
"('YJL111W', 'orf19.3206')",True,True
"('YDL079C', 'orf19.792')",False,True
"('YNL156C', 'orf19.273')",True,True
"('YMR222C', 'orf19.3921')",False,True
"('YPR172W', 'orf19.4220')",False,True
"('YMR034C', 'orf19.5663')",True,True
"('YOR099W', 'orf19.1665')",True,True
"('YMR059W', 'orf19.4464')",True,True
"('YJR004C', 'orf19.7400')",False,True
"('YJR043C', 'orf19.2465')",True,False
"('YCR088W', 'orf19.2699')",True,True
"('YNL127W', 'orf19.3697')",True,True
"('YGL135W', 'orf19.3465')",False,True
"('YDR256C', 'orf19.6229')",True,True
"('YPR019W', 'orf19.3761')",True,True
"('YLR245C', 'orf19.3123.2')",True,True
"('YKL021C', 'orf19.1791')",True,True
"('YOR172W', 'orf19.7583')",False,True
"('YOR296W', 'orf19.6012')",True,True
"('YGR144W', 'orf19.5986')",True,True
"('YML007W', 'orf19.1623')",True,False
"('YLR272C', 'orf19.1883')",True,True
"('YDL132W', 'orf19.1674')",True,True
"('YOR049C', 'orf19.6595')",False,True
"('YPL126W', 'orf19.2688')",True,True
"('YOR224C', 'orf19.6314')",True,True
"('YNL081C', 'orf19.6406')",True,True
"('YPR163C', 'orf19.3423')",True,True
"('YDL046W', 'orf19.3226')",True,True
"('YGL033W', 'orf19.2922')",True,True
"('YBR057C', 'orf19.4044')",True,True
"('YDL159W', 'orf19.469')",True,True
"('YDR097C', 'orf19.4945')",True,True
"('YBR170C', 'orf19.2434')",True,True
"('YNL329C', 'orf19.3573')",True,True
"('YHR201C', 'orf19.4107')",True,True
"('YMR280C', 'orf19.5097')",True,True
"('YER093C-A', 'orf19.6156')",True,True
"('YPL184C', 'orf19.5541')",True,True
"('YDL052C', 'orf19.250')",True,True
"('YLR021W', 'orf19.5227')",True,True
"('YPL003W', 'orf19.4153')",True,True
"('YOL017W', 'orf19.2266')",False,True
"('YER175C', 'orf19.2468')",True,False
"('YMR071C', 'orf19.4845')",True,True
"('YNL310C', 'orf19.6917')",True,True
"('YCR037C', 'orf19.2454')",True,True
"('YOR206W', 'orf19.5850')",True,True
"('YFL061W', 'orf19.1449')",False,True
"('YGL200C', 'orf19.6293')",True,True
"('YPR086W', 'orf19.3059')",True,True
"('YJL083W', 'orf19.6953')",True,True
"('YOR274W', 'orf19.4801')",True,True
"('YBL030C', 'orf19.930')",True,True
"('YNL151C', 'orf19.2831')",True,True
"('YHR202W', 'orf19.5342')",True,True
"('YER046W', 'orf19.6103')",False,True
"('YER058W', 'orf19.6225.1')",True,True
"('YBR101C', 'orf19.3649')",True,True
"('YER141W', 'orf19.3656')",True,True
"('YER126C', 'orf19.7424')",True,True
"('YKL209C', 'orf19.7440')",True,True
"('YML106W', 'orf19.2555')",True,True
"('YKR052C', 'orf19.2178')",True,True
"('YFR042W', 'orf19.640')",True,True
"('YOR242C', 'orf19.1746')",True,True
"('YGL125W', 'orf19.288')",True,True
"('YJL049W', 'orf19.746')",True,True
"('YER133W', 'orf19.6285')",True,True
"('YJR139C', 'orf19.2951')",True,True
"('YNR070W', 'orf19.5759')",False,True
"('YDR267C', 'orf19.4293')",True,True
"('YOL002C', 'orf19.55')",False,True
"('YDR429C', 'orf19.7236')",True,True
"('YDL097C', 'orf19.1299')",True,True
"('YHR141C', 'orf19.4909.1')",False,True
"('YFL025C', 'orf19.1053')",True,True
"('YKR063C', 'orf19.4120')",True,True
"('YPL072W', 'orf19.3661')",True,True
"('YGR086C', 'orf19.3149')",True,True
"('YNL190W', 'orf19.968')",True,True
"('YKL117W', 'orf19.5749')",True,True
"('YBR054W', 'orf19.3664')",False,True
"('YGR123C', 'orf19.1673')",True,True
"('YDL173W', 'orf19.1107')",True,True
"('YLR441C', 'orf19.3002')",False,True
"('YNR018W', 'orf19.409')",True,True
"('YJL078C', 'orf19.2787')",False,True
"('YLR137W', 'orf19.1557')",True,True
"('YGR143W', 'orf19.7363')",False,True
"('YPR080W', 'orf19.1435')",True,False
"('YDL110C', 'orf19.1301')",True,False
"('YNL268W', 'orf19.84')",False,True
"('YLR153C', 'orf19.1064')",True,True
"('YIR005W', 'orf19.1045')",True,True
"('YBR022W', 'orf19.1950')",True,True
"('YKR025W', 'orf19.6903')",True,True
"('YGL186C', 'orf19.1832')",True,True
"('YGL058W', 'orf19.7195')",True,True
"('YHR038W', 'orf19.477')",True,True
"('YBR276C', 'orf19.7033')",True,True
"('YOR034C', 'orf19.4950')",False,True
"('YIL112W', 'orf19.4728')",True,True
"('YDL114W', 'orf19.6502')",True,True
"('YNL154C', 'orf19.7001')",True,True
"('YML022W', 'orf19.1448')",True,True
"('YAR009C', 'orf19.2372')",False,True
"('YIR009W', 'orf19.7375')",False,True
"('YOL114C', 'orf19.425')",True,True
"('YHR156C', 'orf19.2368')",True,True
"('YBR267W', 'orf19.59')",True,True
"('YPR082C', 'orf19.1975')",True,True
"('YER122C', 'orf19.5445')",True,True
"('YML021C', 'orf19.7425')",True,True
"('YBR288C', 'orf19.1204')",True,True
"('YMR210W', 'orf19.1890')",True,True
"('YDR119W', 'orf19.1308')",False,True
"('YKL194C', 'orf19.2984')",True,True
"('YIL130W', 'orf19.166')",True,True
"('YDR163W', 'orf19.6360')",True,True
"('YLR270W', 'orf19.6901')",True,True
"('YLL046C', 'orf19.5854')",False,True
"('YOL126C', 'orf19.7481')",True,True
"('YKR028W', 'orf19.5160')",True,True
"('YPL029W', 'orf19.4519')",True,True
"('YGL035C', 'orf19.4318')",True,True
"('YGR217W', 'orf19.3298')",True,True
"('YJL069C', 'orf19.7154')",True,True
"('YNL282W', 'orf19.7657')",True,False
"('YMR110C', 'orf19.6518')",False,True
"('YLR422W', 'orf19.815')",True,True
"('YEL011W', 'orf19.5622')",True,True
"('YDR079W', 'orf19.4862.2')",True,True
"('YGL006W', 'orf19.1727')",True,True
"('YNL065W', 'orf19.508')",False,True
"('YDR286C', 'orf19.319')",True,True
"('YDR046C', 'orf19.1799')",False,True
"('YLR363W-A', 'orf19.6316.4')",True,True
"('YKL029C', 'orf19.3419')",True,True
"('YOL094C', 'orf19.7658')",True,True
"('YKR054C', 'orf19.5999')",True,True
"('YFL022C', 'orf19.2960')",True,True
"('YGR229C', 'orf19.6972')",False,True
"('YLR148W', 'orf19.5584')",True,False
"('YDR480W', 'orf19.1666')",True,False
"('YDL212W', 'orf19.3366')",True,True
"('YBL026W', 'orf19.514')",True,True
"('YNL148C', 'orf19.2828')",True,True
"('YGR165W', 'orf19.3559')",True,True
"('YFL017W-A', 'orf19.836.1')",True,True
"('YHR047C', 'orf19.5197')",False,True
"('YIR016W', 'orf19.4818')",False,True
"('YOL030W', 'orf19.4035')",True,True
"('YGL066W', 'orf19.3473')",True,True
"('YMR093W', 'orf19.3609')",True,True
"('YDR499W', 'orf19.666')",True,True
"('YHR056C', 'orf19.4573')",False,True
"('YOL013C', 'orf19.719')",True,True
"('YPR089W', 'orf19.757')",True,True
"('YOR149C', 'orf19.5792')",True,True
"('YGL014W', 'orf19.5381')",True,True
"('YJL191W', 'orf19.6265.1')",True,True
"('YOR357C', 'orf19.5114')",True,True
"('YPL233W', 'orf19.6537')",True,True
"('YLL036C', 'orf19.6740')",True,True
"('YML030W', 'orf19.1114')",True,True
"('YBR155W', 'orf19.6052')",True,True
"('YHR052W', 'orf19.124')",True,True
"('YJL127C', 'orf19.2361')",True,True
"('YJR006W', 'orf19.3960')",True,True
"('YLL018C', 'orf19.2407')",True,True
"('YLL007C', 'orf19.5147')",True,True
"('YMR282C', 'orf19.6829')",False,True
"('YCR028C', 'orf19.5535')",True,True
"('YDR485C', 'orf19.3399')",True,True
"('YJL207C', 'orf19.3247')",True,True
"('YFL034C-B', 'orf19.6044')",True,True
"('YCR019W', 'orf19.4548')",True,True
"('YDR221W', 'orf19.3286')",True,True
"('YDL138W', 'orf19.5962')",False,True
"('YGR087C', 'orf19.4608')",False,True
"('YJL203W', 'orf19.4659')",True,True
"('YMR113W', 'orf19.6908')",True,True
"('YDL223C', 'orf19.4072')",True,False
"('YDL146W', 'orf19.7473')",True,False
"('YBL095W', 'orf19.3548')",True,True
"('YGL047W', 'orf19.6025')",True,True
"('YGL017W', 'orf19.2110')",True,True
"('YLR167W', 'orf19.3087')",True,True
"('YBR118W', 'orf19.382')",True,True
"('YDR385W', 'orf19.5788')",False,True
"('YDR099W', 'orf19.3014')",True,True
"('YDR100W', 'orf19.3076')",True,True
"('YKR043C', 'orf19.1889')",True,True
"('YKL069W', 'orf19.5553')",True,True
"('YKR058W', 'orf19.7434')",False,True
"('YPL239W', 'orf19.7160')",True,True
"('YDR339C', 'orf19.3220')",True,True
"('YDR270W', 'orf19.4328')",True,True
"('YPR036W-A', 'orf19.6311')",True,True
"('YOL142W', 'orf19.3304')",True,True
"('YPR157W', 'orf19.1800')",True,True
"('YFL017C', 'orf19.837')",True,True
"('YLR275W', 'orf19.5486.1')",True,True
"('YGR163W', 'orf19.2406')",True,True
"('YMR205C', 'orf19.3967')",False,True
"('YMR318C', 'orf19.5517')",False,True
"('YLL024C', 'orf19.4980')",False,True
"('YDR161W', 'orf19.4963')",True,True
"('YGR080W', 'orf19.2228')",True,True
"('YMR118C', 'orf19.1480')",True,True
"('YBR074W', 'orf19.5370')",True,False
"('YOR126C', 'orf19.7667')",True,True
"('YLR310C', 'orf19.6926')",True,True
"('YOR373W', 'orf19.6789')",True,True
"('YOR020C', 'orf19.7215.3')",True,True
"('YKL009W', 'orf19.5550')",True,True
"('YHR044C', 'orf19.3392')",False,True
"('YGL198W', 'orf19.6756')",True,True
"('YCR072C', 'orf19.3778')",True,True
"('YDL100C', 'orf19.2965')",True,True
"('YBR132C', 'orf19.4679')",True,True
"('YOR381W', 'orf19.6138')",False,True
"('YMR110C', 'orf19.6066')",True,True
"('YKL084W', 'orf19.6555')",True,True
"('YBR030W', 'orf19.7223')",True,True
"('YJL096W', 'orf19.5161')",True,True
"('YOR130C', 'orf19.5926')",True,True
"('YDL155W', 'orf19.7186')",False,True
"('YBR269C', 'orf19.1588')",True,True
"('YLR260W', 'orf19.5257')",False,True
"('YDR160W', 'orf19.814')",True,True
"('YJL016W', 'orf19.5799')",True,True
"('YDR305C', 'orf19.7419')",True,True
"('YBL098W', 'orf19.5443')",True,True
"('YAR071W', 'orf19.3727')",False,True
"('YLR115W', 'orf19.325')",True,True
"('YGR081C', 'orf19.2237.1')",True,False
"('YJR134C', 'orf19.6712')",True,True
"('YDR299W', 'orf19.7624')",True,True
"('YOR310C', 'orf19.1199')",True,True
"('YGR136W', 'orf19.4742')",False,True
"('YGR223C', 'orf19.1793')",True,True
"('YER183C', 'orf19.4523')",True,True
"('YDR162C', 'orf19.6588')",True,False
"('YJR110W', 'orf19.4744')",True,True
"('YCR067C', 'orf19.3409')",True,True
"('YDL043C', 'orf19.4724')",True,True
"('YMR124W', 'orf19.6871')",True,True
"('YPR194C', 'orf19.4655')",False,True
"('YPL098C', 'orf19.6062')",True,True
"('YKL210W', 'orf19.7438')",True,True
"('YBR020W', 'orf19.3670')",True,True
"('YER087C-B', 'orf19.2533.1')",False,True
"('YGL136C', 'orf19.7601')",True,True
"('YGR068C', 'orf19.3041')",True,True
"('YER175C', 'orf19.4901')",False,True
"('YCL025C', 'orf19.1193')",True,False
"('YLR256W', 'orf19.6182')",False,True
"('YLR058C', 'orf19.5750')",True,True
"('YPL134C', 'orf19.3518')",True,True
"('YGL257C', 'orf19.4900')",True,True
"('YOR184W', 'orf19.5484')",True,True
"('YGR245C', 'orf19.6648')",True,True
"('YML088W', 'orf19.50')",True,True
"('YIR004W', 'orf19.991')",True,True
"('YLR154W-C', 'orf19.6834.10')",True,True
"('YOR271C', 'orf19.4811')",True,True
"('YKR072C', 'orf19.7378')",True,True
"('YMR203W', 'orf19.6524')",True,True
"('YHL018W', 'orf19.2079')",True,True
"('YDR060W', 'orf19.5912')",True,False
"('YJR072C', 'orf19.6463')",True,True
"('YPL050C', 'orf19.7383')",True,True
"('YNL117W', 'orf19.4833')",True,True
"('YPR026W', 'orf19.6214')",True,True
"('YML015C', 'orf19.6923')",True,True
"('YBR246W', 'orf19.2191')",True,True
"('YFR009W', 'orf19.6060')",True,True
"('YLR151C', 'orf19.6591')",True,True
"('YKL078W', 'orf19.107')",True,True
"('YIL031W', 'orf19.5441')",True,True
"('YPR022C', 'orf19.7397')",True,True
"('YMR277W', 'orf19.6742')",True,True
"('YNL111C', 'orf19.7049')",True,False
"('YIL099W', 'orf19.1719')",True,True
"('YER027C', 'orf19.4084')",True,True
"('YNL098C', 'orf19.1760')",False,True
"('YHR208W', 'orf19.6994')",False,True
"('YOR166C', 'orf19.7059')",True,True
"('YCL045C', 'orf19.4131')",True,True
"('YDL055C', 'orf19.6190')",True,True
"('YAR002W', 'orf19.2901')",True,True
"('YJL091C', 'orf19.6884')",True,True
"('YBR052C', 'orf19.3612')",False,True
"('YLR043C', 'orf19.7611')",True,True
"('YIL143C', 'orf19.2857')",True,True
"('YFL005W', 'orf19.2571')",True,True
"('YKR080W', 'orf19.3810')",True,True
"('YBR279W', 'orf19.3613')",True,True
"('YBR017C', 'orf19.3556')",True,True
"('YNL139C', 'orf19.4123')",True,True
"('YLR108C', 'orf19.2749')",False,True
"('YDR513W', 'orf19.6059')",True,True
"('YHR050W', 'orf19.5022')",True,True
"('YGL147C', 'orf19.236')",False,True
"('YLR454W', 'orf19.3422')",True,True
"('YKL183W', 'orf19.2995')",True,True
"('YIL053W', 'orf19.5437')",True,True
"('YKL161C', 'orf19.7523')",False,True
"('YOL041C', 'orf19.809')",True,True
"('YFR030W', 'orf19.4076')",True,True
"('YPL132W', 'orf19.1416')",True,True
"('YLL061W', 'orf19.4456')",False,True
"('YGL065C', 'orf19.1221')",True,True
"('YDL233W', 'orf19.3603')",True,True
"('YLR448W', 'orf19.3003.1')",True,False
"('YJR102C', 'orf19.3942')",True,True
"('YML093W', 'orf19.7552')",True,True
"('YOR286W', 'orf19.2363')",True,True
"('YMR183C', 'orf19.1376')",True,True
"('YOL112W', 'orf19.578')",False,True
"('YBR018C', 'orf19.3675')",True,True
"('YDL122W', 'orf19.7367')",True,True
"('YLR185W', 'orf19.667.1')",False,True
"('YDL067C', 'orf19.5213.2')",True,True
"('YLL009C', 'orf19.2006.1')",True,True
"('YKR039W', 'orf19.6993')",True,True
"('YOR081C', 'orf19.5426')",False,True
"('YDL206W', 'orf19.4372')",False,True
"('YNR058W', 'orf19.2591')",True,True
"('YOR365C', 'orf19.2198')",False,True
"('YER178W', 'orf19.3097')",True,True
"('YDR404C', 'orf19.3347')",True,True
"('YKL156W', 'orf19.6286.2')",False,True
"('YML012W', 'orf19.7409')",True,True
"('YLR409C', 'orf19.1566')",True,True
"('YHR026W', 'orf19.4954')",True,True
"('YML013W', 'orf19.3135')",True,True
"('YML056C', 'orf19.18')",True,True
"('YBR204C', 'orf19.782')",True,True
"('YAL009W', 'orf19.6885')",True,True
"('YAL040C', 'orf19.1960')",True,True
"('YPL207W', 'orf19.3470')",True,True
"('YLL003W', 'orf19.5163')",True,True
"('YKL201C', 'orf19.3110')",False,True
"('YLR068W', 'orf19.4143')",True,True
"('YKL148C', 'orf19.440')",True,True
"('YLR273C', 'orf19.7053')",False,True
"('YGR120C', 'orf19.2822')",True,False
"('YLR084C', 'orf19.3765')",True,True
"('YPL177C', 'orf19.6514')",False,True
"('YBR294W', 'orf19.2738')",True,True
"('YGR066C', 'orf19.7445')",False,True
"('YKR019C', 'orf19.6953')",False,True
"('YHR024C', 'orf19.6295')",True,True
"('YLR017W', 'orf19.6938')",True,True
"('YDL075W', 'orf19.3572.3')",False,True
"('YOR095C', 'orf19.1701')",True,True
"('YCR105W', 'orf19.5517')",True,True
"('YJL162C', 'orf19.4787')",True,False
"('YHR108W', 'orf19.3006')",True,True
"('YIL006W', 'orf19.1393')",True,True
"('YBR248C', 'orf19.5505')",True,True
"('YGL022W', 'orf19.1478')",True,True
"('YER061C', 'orf19.5977')",True,True
"('YMR301C', 'orf19.1077')",True,True
"('YHR187W', 'orf19.2676')",True,True
"('YPR110C', 'orf19.3564')",True,True
"('YMR273C', 'orf19.3823')",True,True
"('YDL022W', 'orf19.1756')",True,True
"('YOL092W', 'orf19.7370')",True,False
"('YJR127C', 'orf19.5026')",False,True
"('YER102W', 'orf19.6873')",True,False
"('YIL041W', 'orf19.1236')",True,True
"('YOR228C', 'orf19.6550')",True,True
"('YML069W', 'orf19.1560')",True,True
"('YNL048W', 'orf19.3468')",True,True
"('YDR272W', 'orf19.4088')",True,True
"('YJL063C', 'orf19.6129')",True,True
"('YHR029C', 'orf19.5620')",True,True
"('YDR237W', 'orf19.2214')",True,True
"('YDR320C-A', 'orf19.596.2')",True,True
"('YOR355W', 'orf19.1963')",True,True
"('YBR062C', 'orf19.6753')",True,True
"('YGR225W', 'orf19.5954')",True,True
"('YGL043W', 'orf19.4537')",True,True
"('YNR051C', 'orf19.1086')",True,True
"('YHR197W', 'orf19.6862')",True,True
"('YLR291C', 'orf19.825')",True,True
"('YHR085W', 'orf19.475')",True,True
"('YJL166W', 'orf19.4490.2')",True,True
"('YJL154C', 'orf19.6875')",True,True
"('YJL003W', 'orf19.7665')",True,True
"('YDR332W', 'orf19.2798')",True,True
"('YPL101W', 'orf19.3759')",True,True
"('YER020W', 'orf19.1621')",True,True
"('YGL243W', 'orf19.7110')",True,True
"('YJR051W', 'orf19.5005')",True,False
"('YLR330W', 'orf19.807')",True,True
"('YCR086W', 'orf19.7663')",True,True
"('YER016W', 'orf19.676')",True,True
"('YPL269W', 'orf19.5011')",True,True
"('YMR143W', 'orf19.2994.1')",True,True
"('YGR271W', 'orf19.3980')",True,True
"('YGL257C', 'orf19.4279')",False,True
"('YPR097W', 'orf19.5621')",True,True
"('YFR010W', 'orf19.6063')",True,True
"('YGR078C', 'orf19.5985')",True,True
"('YMR233W', 'orf19.6013')",True,True
"('YNL330C', 'orf19.6801')",True,True
"('YAR014C', 'orf19.3555')",True,True
"('YDR117C', 'orf19.4533')",True,True
"('YMR218C', 'orf19.1265')",True,True
"('YOR294W', 'orf19.6014')",True,True
"('YLR403W', 'orf19.5953')",True,True
"('YDL137W', 'orf19.6447')",False,True
"('YMR053C', 'orf19.314')",False,True
"('YJR056C', 'orf19.480')",True,True
"('YNL275W', 'orf19.2898')",True,True
