root_000063	1	1	1	1	698	698	698.0	0.0	0.0
root_000064	1	1	1	1	508	508	508.0	0.0	0.0
root_000065	1	1	1	1	644	644	644.0	0.0	0.0
root_000066	1	1	1	1	2221	2221	2221.0	0.0	0.0
root_000067	1	1	1	1	1683	1683	1683.0	0.0	0.0
root_000068	1	1	1	1	774	774	774.0	0.0	0.0
root_000069	1	1	1	1	1603	1603	1603.0	0.0	0.0
root_000070	1	1	1	1	1410	1410	1410.0	0.0	0.0
root_000071	2	2	1	1	25	25	25.0	0.0	0.0
root_000072	1	1	1	1	579	579	579.0	0.0	0.0
root_000073	2	2	1	1	352	386	369.0	17.0	0.04607046070460705
root_000074	3	3	1	1	343	426	393.3333333333333	36.11401697709938	0.09181529739940521
root_000075	1	1	1	1	1107	1107	1107.0	0.0	0.0
root_000076	1	1	1	1	163	163	163.0	0.0	0.0
root_000077	3	3	1	1	188	375	259.0	82.70832283795063	0.3193371538144812
root_000078	1	1	1	1	31	31	31.0	0.0	0.0
root_000079	1	1	1	1	487	487	487.0	0.0	0.0
root_000080	1	1	1	1	220	220	220.0	0.0	0.0
root_000081	1	1	1	1	289	289	289.0	0.0	0.0
root_000082	1	1	1	1	441	441	441.0	0.0	0.0
root_000083	1	1	1	1	94	94	94.0	0.0	0.0
root_000084	1	1	1	1	148	148	148.0	0.0	0.0
root_000085	1	1	1	1	105	105	105.0	0.0	0.0
root_000086	1	1	1	1	259	259	259.0	0.0	0.0
root_000087	1	1	1	1	2395	2395	2395.0	0.0	0.0
root_000088	1	1	1	1	140	140	140.0	0.0	0.0
root_000089	1	1	1	1	1122	1122	1122.0	0.0	0.0
root_000090	3	3	1	1	186	1176	519.6666666666666	464.11947695489886	0.8931099620684392
root_000091	1	1	1	1	569	569	569.0	0.0	0.0
root_000092	1	1	1	1	494	494	494.0	0.0	0.0
root_000093	1	1	1	1	1130	1130	1130.0	0.0	0.0
root_000094	1	1	1	1	441	441	441.0	0.0	0.0
root_000095	1	1	1	1	973	973	973.0	0.0	0.0
root_000096	1	1	1	1	102	102	102.0	0.0	0.0
root_000097	1	1	1	1	220	220	220.0	0.0	0.0
root_000098	1	1	1	1	519	519	519.0	0.0	0.0
root_000099	1	1	1	1	751	751	751.0	0.0	0.0
root_000100	1	1	1	1	395	395	395.0	0.0	0.0
root_000101	1	1	1	1	29	29	29.0	0.0	0.0
root_000102	1	1	1	1	121	121	121.0	0.0	0.0
root_000103	1	1	1	1	124	124	124.0	0.0	0.0
root_000104	1	1	1	1	173	173	173.0	0.0	0.0
root_000105	1	1	1	1	3188	3188	3188.0	0.0	0.0
root_000106	3	3	1	1	604	763	682.3333333333334	64.93244352573082	0.09516235006213603
root_000107	1	1	1	1	141	141	141.0	0.0	0.0
root_000108	2	2	1	1	351	407	379.0	28.0	0.07387862796833773
root_000109	1	1	1	1	720	720	720.0	0.0	0.0
root_000110	1	1	1	1	24	24	24.0	0.0	0.0
root_000111	1	1	1	1	1354	1354	1354.0	0.0	0.0
root_000112	2	2	1	1	139	163	151.0	12.0	0.07947019867549669
root_000113	1	1	1	1	915	915	915.0	0.0	0.0
root_000114	1	1	1	1	511	511	511.0	0.0	0.0
root_000115	1	1	1	1	285	285	285.0	0.0	0.0
root_000116	1	1	1	1	724	724	724.0	0.0	0.0
root_000117	1	1	1	1	214	214	214.0	0.0	0.0
root_000118	1	1	1	1	870	870	870.0	0.0	0.0
root_000119	1	1	1	1	35	35	35.0	0.0	0.0
root_000120	1	1	1	1	853	853	853.0	0.0	0.0
root_000121	1	1	1	1	25	25	25.0	0.0	0.0
root_000122	1	1	1	1	1195	1195	1195.0	0.0	0.0
root_000123	1	1	1	1	1214	1214	1214.0	0.0	0.0
root_000124	1	1	1	1	1033	1033	1033.0	0.0	0.0
root_000125	1	1	1	1	609	609	609.0	0.0	0.0
root_000126	1	1	1	1	569	569	569.0	0.0	0.0
root_000127	1	1	1	1	416	416	416.0	0.0	0.0
root_000128	1	1	1	1	2315	2315	2315.0	0.0	0.0
root_000129	1	1	1	1	303	303	303.0	0.0	0.0
root_000130	1	1	1	1	110	110	110.0	0.0	0.0
root_000131	2	2	1	1	25	25	25.0	0.0	0.0
root_000132	1	1	1	1	199	199	199.0	0.0	0.0
root_000133	1	1	1	1	566	566	566.0	0.0	0.0
root_000134	1	1	1	1	525	525	525.0	0.0	0.0
root_000135	1	1	1	1	136	136	136.0	0.0	0.0
root_000136	1	1	1	1	154	154	154.0	0.0	0.0
root_000137	1	1	1	1	150	150	150.0	0.0	0.0
root_000138	1	1	1	1	214	214	214.0	0.0	0.0
root_000139	1	1	1	1	755	755	755.0	0.0	0.0
root_000140	1	1	1	1	77	77	77.0	0.0	0.0
root_000141	1	1	1	1	127	127	127.0	0.0	0.0
root_000142	1	1	1	1	614	614	614.0	0.0	0.0
root_000143	1	1	1	1	1394	1394	1394.0	0.0	0.0
root_000144	1	1	1	1	601	601	601.0	0.0	0.0
root_000145	1	1	1	1	442	442	442.0	0.0	0.0
root_000146	1	1	1	1	212	212	212.0	0.0	0.0
root_000147	1	1	1	1	595	595	595.0	0.0	0.0
root_000148	1	1	1	1	736	736	736.0	0.0	0.0
root_000149	1	1	1	1	594	594	594.0	0.0	0.0
root_000150	1	1	1	1	401	401	401.0	0.0	0.0
root_000151	1	1	1	1	299	299	299.0	0.0	0.0
root_000152	1	1	1	1	923	923	923.0	0.0	0.0
root_000153	1	1	1	1	140	140	140.0	0.0	0.0
root_000154	1	1	1	1	613	613	613.0	0.0	0.0
root_000155	1	1	1	1	576	576	576.0	0.0	0.0
root_000156	1	1	1	1	704	704	704.0	0.0	0.0
root_000157	1	1	1	1	768	768	768.0	0.0	0.0
root_000158	1	1	1	1	47	47	47.0	0.0	0.0
root_000159	1	1	1	1	102	102	102.0	0.0	0.0
root_000160	1	1	1	1	184	184	184.0	0.0	0.0
root_000161	1	1	1	1	241	241	241.0	0.0	0.0
root_000162	1	1	1	1	947	947	947.0	0.0	0.0
root_000163	1	1	1	1	770	770	770.0	0.0	0.0
root_000164	1	1	1	1	802	802	802.0	0.0	0.0
root_000165	1	1	1	1	425	425	425.0	0.0	0.0
root_000166	1	1	1	1	513	513	513.0	0.0	0.0
root_000167	1	1	1	1	70	70	70.0	0.0	0.0
root_000168	1	1	1	1	132	132	132.0	0.0	0.0
root_000169	1	1	1	1	727	727	727.0	0.0	0.0
root_000170	1	1	1	1	70	70	70.0	0.0	0.0
root_000171	1	1	1	1	54	54	54.0	0.0	0.0
root_000172	1	1	1	1	225	225	225.0	0.0	0.0
root_000173	1	1	1	1	334	334	334.0	0.0	0.0
root_000174	2	2	1	1	198	236	217.0	19.0	0.08755760368663594
root_000175	3	3	1	1	95	199	145.0	42.551929059287865	0.29346157971922665
root_000176	1	1	1	1	493	493	493.0	0.0	0.0
root_000177	1	1	1	1	253	253	253.0	0.0	0.0
root_000178	1	1	1	1	524	524	524.0	0.0	0.0
root_000179	1	1	1	1	6968	6968	6968.0	0.0	0.0
root_000180	1	1	1	1	107	107	107.0	0.0	0.0
root_000181	3	3	1	1	81	85	83.66666666666667	1.8856180831641267	0.02253726792626446
root_000182	1	1	1	1	113	113	113.0	0.0	0.0
root_000183	1	1	1	1	617	617	617.0	0.0	0.0
root_000184	3	3	1	1	190	225	209.66666666666666	14.613540144521982	0.06969891960821295
root_000185	2	2	1	1	202	207	204.5	2.5	0.012224938875305624
root_000186	2	2	1	1	102	124	113.0	11.0	0.09734513274336283
root_000187	1	1	1	1	775	775	775.0	0.0	0.0
root_000188	1	1	1	1	786	786	786.0	0.0	0.0
root_000189	1	1	1	1	112	112	112.0	0.0	0.0
root_000190	1	1	1	1	75	75	75.0	0.0	0.0
root_000191	1	1	1	1	508	508	508.0	0.0	0.0
root_000192	1	1	1	1	142	142	142.0	0.0	0.0
root_000193	1	1	1	1	346	346	346.0	0.0	0.0
root_000194	1	1	1	1	241	241	241.0	0.0	0.0
root_000195	1	1	1	1	470	470	470.0	0.0	0.0
root_000196	1	1	1	1	185	185	185.0	0.0	0.0
root_000197	1	1	1	1	691	691	691.0	0.0	0.0
root_000198	1	1	1	1	531	531	531.0	0.0	0.0
root_000199	1	1	1	1	1162	1162	1162.0	0.0	0.0
root_000200	1	1	1	1	328	328	328.0	0.0	0.0
root_000201	1	1	1	1	337	337	337.0	0.0	0.0
root_000202	1	1	1	1	897	897	897.0	0.0	0.0
root_000203	1	1	1	1	115	115	115.0	0.0	0.0
root_000204	1	1	1	1	74	74	74.0	0.0	0.0
root_000205	1	1	1	1	120	120	120.0	0.0	0.0
root_000206	1	1	1	1	1232	1232	1232.0	0.0	0.0
root_000207	1	1	1	1	549	549	549.0	0.0	0.0
root_000208	1	1	1	1	68	68	68.0	0.0	0.0
root_000209	1	1	1	1	76	76	76.0	0.0	0.0
root_000210	1	1	1	1	718	718	718.0	0.0	0.0
root_000211	1	1	1	1	629	629	629.0	0.0	0.0
root_000212	1	1	1	1	689	689	689.0	0.0	0.0
root_000213	1	1	1	1	324	324	324.0	0.0	0.0
root_000214	1	1	1	1	768	768	768.0	0.0	0.0
root_000215	1	1	1	1	1105	1105	1105.0	0.0	0.0
root_000216	1	1	1	1	481	481	481.0	0.0	0.0
root_000217	1	1	1	1	315	315	315.0	0.0	0.0
root_000218	1	1	1	1	190	190	190.0	0.0	0.0
root_000219	3	3	1	1	619	856	726.6666666666666	97.96030942285871	0.13480776526081475
root_000220	1	1	1	1	465	465	465.0	0.0	0.0
root_000221	1	1	1	1	680	680	680.0	0.0	0.0
root_000222	1	1	1	1	584	584	584.0	0.0	0.0
root_000223	1	1	1	1	607	607	607.0	0.0	0.0
root_000224	1	1	1	1	1280	1280	1280.0	0.0	0.0
root_000225	1	1	1	1	1333	1333	1333.0	0.0	0.0
root_000226	1	1	1	1	532	532	532.0	0.0	0.0
root_000227	1	1	1	1	3846	3846	3846.0	0.0	0.0
root_000228	1	1	1	1	309	309	309.0	0.0	0.0
root_000229	1	1	1	1	74	74	74.0	0.0	0.0
root_000230	1	1	1	1	441	441	441.0	0.0	0.0
root_000231	1	1	1	1	1751	1751	1751.0	0.0	0.0
root_000232	1	1	1	1	4137	4137	4137.0	0.0	0.0
root_000233	1	1	1	1	407	407	407.0	0.0	0.0
root_000234	1	1	1	1	441	441	441.0	0.0	0.0
root_000235	1	1	1	1	441	441	441.0	0.0	0.0
root_000236	1	1	1	1	1757	1757	1757.0	0.0	0.0
root_000237	1	1	1	1	1772	1772	1772.0	0.0	0.0
root_000238	1	1	1	1	441	441	441.0	0.0	0.0
root_000239	1	1	1	1	439	439	439.0	0.0	0.0
root_000240	1	1	1	1	932	932	932.0	0.0	0.0
root_000241	1	1	1	1	1551	1551	1551.0	0.0	0.0
root_000242	1	1	1	1	431	431	431.0	0.0	0.0
root_000243	1	1	1	1	146	146	146.0	0.0	0.0
root_000244	1	1	1	1	800	800	800.0	0.0	0.0
root_000245	1	1	1	1	78	78	78.0	0.0	0.0
root_000246	1	1	1	1	170	170	170.0	0.0	0.0
root_000247	1	1	1	1	546	546	546.0	0.0	0.0
root_000248	1	1	1	1	755	755	755.0	0.0	0.0
root_000249	1	1	1	1	139	139	139.0	0.0	0.0
root_000250	1	1	1	1	127	127	127.0	0.0	0.0
root_000251	3	3	1	1	319	1175	630.6666666666666	386.2506382590915	0.6124481579161071
root_000252	1	1	1	1	300	300	300.0	0.0	0.0
root_000253	1	1	1	1	405	405	405.0	0.0	0.0
root_000254	1	1	1	1	415	415	415.0	0.0	0.0
root_000255	1	1	1	1	329	329	329.0	0.0	0.0
root_000256	1	1	1	1	297	297	297.0	0.0	0.0
root_000257	1	1	1	1	61	61	61.0	0.0	0.0
root_000258	1	1	1	1	131	131	131.0	0.0	0.0
root_000259	1	1	1	1	431	431	431.0	0.0	0.0
root_000260	1	1	1	1	633	633	633.0	0.0	0.0
root_000261	1	1	1	1	270	270	270.0	0.0	0.0
root_000262	1	1	1	1	881	881	881.0	0.0	0.0
root_000263	1	1	1	1	892	892	892.0	0.0	0.0
root_000264	1	1	1	1	447	447	447.0	0.0	0.0
root_000265	1	1	1	1	764	764	764.0	0.0	0.0
root_000266	1	1	1	1	618	618	618.0	0.0	0.0
root_000267	1	1	1	1	572	572	572.0	0.0	0.0
root_000268	1	1	1	1	115	115	115.0	0.0	0.0
root_000269	1	1	1	1	102	102	102.0	0.0	0.0
root_000270	1	1	1	1	234	234	234.0	0.0	0.0
root_000271	1	1	1	1	383	383	383.0	0.0	0.0
root_000272	1	1	1	1	167	167	167.0	0.0	0.0
root_000273	1	1	1	1	285	285	285.0	0.0	0.0
root_000274	1	1	1	1	150	150	150.0	0.0	0.0
root_000275	1	1	1	1	135	135	135.0	0.0	0.0
root_000276	1	1	1	1	426	426	426.0	0.0	0.0
root_000277	1	1	1	1	114	114	114.0	0.0	0.0
root_000278	1	1	1	1	105	105	105.0	0.0	0.0
root_000279	1	1	1	1	139	139	139.0	0.0	0.0
root_000280	2	2	1	1	589	609	599.0	10.0	0.01669449081803005
root_000281	2	2	1	1	828	854	841.0	13.0	0.015457788347205707
root_000282	1	1	1	1	158	158	158.0	0.0	0.0
root_000283	1	1	1	1	312	312	312.0	0.0	0.0
root_000284	2	2	1	1	196	198	197.0	1.0	0.005076142131979695
root_000285	1	1	1	1	1033	1033	1033.0	0.0	0.0
root_000286	1	1	1	1	734	734	734.0	0.0	0.0
root_000287	1	1	1	1	101	101	101.0	0.0	0.0
root_000288	3	3	1	1	386	741	508.6666666666667	164.37017842527138	0.323139276065409
root_000289	2	2	1	1	985	1014	999.5	14.5	0.014507253626813406
root_000290	1	1	1	1	322	322	322.0	0.0	0.0
root_000291	1	1	1	1	413	413	413.0	0.0	0.0
root_000292	1	1	1	1	105	105	105.0	0.0	0.0
root_000293	1	1	1	1	454	454	454.0	0.0	0.0
root_000294	1	1	1	1	501	501	501.0	0.0	0.0
root_000295	1	1	1	1	544	544	544.0	0.0	0.0
root_000296	1	1	1	1	392	392	392.0	0.0	0.0
root_000297	1	1	1	1	257	257	257.0	0.0	0.0
root_000298	1	1	1	1	508	508	508.0	0.0	0.0
root_000299	1	1	1	1	985	985	985.0	0.0	0.0
root_000300	1	1	1	1	530	530	530.0	0.0	0.0
root_000301	1	1	1	1	332	332	332.0	0.0	0.0
root_000302	3	3	1	1	418	819	553.6666666666666	187.63498844535602	0.33889522295970387
root_000303	2	2	1	1	284	287	285.5	1.5	0.005253940455341506
root_000304	2	2	1	1	327	342	334.5	7.5	0.02242152466367713
root_000305	1	1	1	1	114	114	114.0	0.0	0.0
root_000306	1	1	1	1	1237	1237	1237.0	0.0	0.0
root_000307	1	1	1	1	1629	1629	1629.0	0.0	0.0
root_000308	1	1	1	1	827	827	827.0	0.0	0.0
root_000309	1	1	1	1	1050	1050	1050.0	0.0	0.0
root_000310	1	1	1	1	520	520	520.0	0.0	0.0
root_000311	3	2	1	2	35	39	37.0	1.632993161855452	0.04413495032041762
root_000312	1	1	1	1	616	616	616.0	0.0	0.0
root_000313	2	2	1	1	209	211	210.0	1.0	0.004761904761904762
root_000314	2	2	1	1	293	303	298.0	5.0	0.016778523489932886
root_000315	1	1	1	1	864	864	864.0	0.0	0.0
root_000316	3	3	1	1	463	521	492.3333333333333	23.683092891108814	0.04810377703001113
root_000317	1	1	1	1	205	205	205.0	0.0	0.0
root_000318	1	1	1	1	763	763	763.0	0.0	0.0
root_000319	2	2	1	1	366	413	389.5	23.5	0.06033376123234917
root_000320	1	1	1	1	2003	2003	2003.0	0.0	0.0
root_000321	1	1	1	1	63	63	63.0	0.0	0.0
root_000322	1	1	1	1	103	103	103.0	0.0	0.0
root_000323	1	1	1	1	411	411	411.0	0.0	0.0
root_000324	1	1	1	1	291	291	291.0	0.0	0.0
root_000325	1	1	1	1	325	325	325.0	0.0	0.0
root_000326	1	1	1	1	862	862	862.0	0.0	0.0
root_000327	1	1	1	1	247	247	247.0	0.0	0.0
root_000328	1	1	1	1	147	147	147.0	0.0	0.0
root_000329	1	1	1	1	110	110	110.0	0.0	0.0
root_000330	1	1	1	1	400	400	400.0	0.0	0.0
root_000331	1	1	1	1	640	640	640.0	0.0	0.0
root_000332	1	1	1	1	30	30	30.0	0.0	0.0
root_000333	1	1	1	1	1196	1196	1196.0	0.0	0.0
root_000334	1	1	1	1	247	247	247.0	0.0	0.0
root_000335	1	1	1	1	496	496	496.0	0.0	0.0
root_000336	1	1	1	1	541	541	541.0	0.0	0.0
root_000337	1	1	1	1	881	881	881.0	0.0	0.0
root_000338	1	1	1	1	30	30	30.0	0.0	0.0
root_000339	2	2	1	1	796	1368	1082.0	286.0	0.2643253234750462
root_000340	1	1	1	1	115	115	115.0	0.0	0.0
root_000341	1	1	1	1	1125	1125	1125.0	0.0	0.0
root_000342	1	1	1	1	617	617	617.0	0.0	0.0
root_000343	1	1	1	1	226	226	226.0	0.0	0.0
root_000344	1	1	1	1	272	272	272.0	0.0	0.0
root_000345	1	1	1	1	596	596	596.0	0.0	0.0
root_000346	1	1	1	1	598	598	598.0	0.0	0.0
root_000347	1	1	1	1	597	597	597.0	0.0	0.0
root_000348	1	1	1	1	308	308	308.0	0.0	0.0
root_000349	1	1	1	1	108	108	108.0	0.0	0.0
root_000350	1	1	1	1	462	462	462.0	0.0	0.0
root_000351	1	1	1	1	928	928	928.0	0.0	0.0
root_000352	1	1	1	1	328	328	328.0	0.0	0.0
root_000353	1	1	1	1	428	428	428.0	0.0	0.0
root_000354	1	1	1	1	1736	1736	1736.0	0.0	0.0
root_000355	1	1	1	1	664	664	664.0	0.0	0.0
root_000356	1	1	1	1	73	73	73.0	0.0	0.0
root_000357	3	3	1	1	262	585	376.0	147.9887383102737	0.3935870699741322
root_000358	1	1	1	1	447	447	447.0	0.0	0.0
root_000359	1	1	1	1	129	129	129.0	0.0	0.0
root_000360	1	1	1	1	675	675	675.0	0.0	0.0
root_000361	1	1	1	1	856	856	856.0	0.0	0.0
root_000362	2	2	1	1	498	628	563.0	65.0	0.11545293072824156
root_000363	2	2	1	1	273	313	293.0	20.0	0.06825938566552901
root_000364	1	1	1	1	850	850	850.0	0.0	0.0
root_000365	1	1	1	1	1794	1794	1794.0	0.0	0.0
root_000366	1	1	1	1	118	118	118.0	0.0	0.0
root_000367	1	1	1	1	274	274	274.0	0.0	0.0
root_000368	1	1	1	1	1020	1020	1020.0	0.0	0.0
root_000369	1	1	1	1	104	104	104.0	0.0	0.0
root_000370	1	1	1	1	1041	1041	1041.0	0.0	0.0
root_000371	1	1	1	1	1132	1132	1132.0	0.0	0.0
root_000372	1	1	1	1	368	368	368.0	0.0	0.0
root_000373	1	1	1	1	830	830	830.0	0.0	0.0
root_000374	1	1	1	1	114	114	114.0	0.0	0.0
root_000375	1	1	1	1	108	108	108.0	0.0	0.0
root_000376	1	1	1	1	726	726	726.0	0.0	0.0
root_000377	1	1	1	1	73	73	73.0	0.0	0.0
root_000378	1	1	1	1	480	480	480.0	0.0	0.0
root_000379	1	1	1	1	446	446	446.0	0.0	0.0
root_000380	1	1	1	1	33	33	33.0	0.0	0.0
root_000381	1	1	1	1	26	26	26.0	0.0	0.0
root_000382	1	1	1	1	103	103	103.0	0.0	0.0
root_000383	1	1	1	1	815	815	815.0	0.0	0.0
root_000384	1	1	1	1	585	585	585.0	0.0	0.0
root_000385	1	1	1	1	36	36	36.0	0.0	0.0
root_000386	1	1	1	1	957	957	957.0	0.0	0.0
root_000387	1	1	1	1	28	28	28.0	0.0	0.0
root_000388	1	1	1	1	28	28	28.0	0.0	0.0
root_000389	1	1	1	1	28	28	28.0	0.0	0.0
root_000390	1	1	1	1	103	103	103.0	0.0	0.0
root_000391	1	1	1	1	343	343	343.0	0.0	0.0
root_000392	3	3	1	1	58	84	72.33333333333333	10.780641085864152	0.14904112100273023
root_000393	1	1	1	1	1004	1004	1004.0	0.0	0.0
root_000394	1	1	1	1	314	314	314.0	0.0	0.0
root_000395	1	1	1	1	534	534	534.0	0.0	0.0
root_000396	1	1	1	1	479	479	479.0	0.0	0.0
root_000397	1	1	1	1	147	147	147.0	0.0	0.0
root_000398	1	1	1	1	154	154	154.0	0.0	0.0
root_000399	1	1	1	1	854	854	854.0	0.0	0.0
root_000400	1	1	1	1	1311	1311	1311.0	0.0	0.0
root_000401	1	1	1	1	1067	1067	1067.0	0.0	0.0
root_000402	1	1	1	1	780	780	780.0	0.0	0.0
root_000403	1	1	1	1	466	466	466.0	0.0	0.0
root_000404	1	1	1	1	596	596	596.0	0.0	0.0
root_000405	1	1	1	1	321	321	321.0	0.0	0.0
root_000406	1	1	1	1	125	125	125.0	0.0	0.0
root_000407	1	1	1	1	1897	1897	1897.0	0.0	0.0
root_000408	1	1	1	1	709	709	709.0	0.0	0.0
root_000409	1	1	1	1	588	588	588.0	0.0	0.0
root_000410	1	1	1	1	1277	1277	1277.0	0.0	0.0
root_000411	1	1	1	1	857	857	857.0	0.0	0.0
root_000412	3	3	1	1	626	712	674.3333333333334	35.91038228083288	0.05325316205758706
root_000413	2	2	1	1	379	465	422.0	43.0	0.1018957345971564
root_000414	2	2	1	1	24	454	239.0	215.0	0.899581589958159
root_000415	1	1	1	1	49	49	49.0	0.0	0.0
root_000416	1	1	1	1	109	109	109.0	0.0	0.0
root_000417	1	1	1	1	132	132	132.0	0.0	0.0
root_000418	1	1	1	1	463	463	463.0	0.0	0.0
root_000419	1	1	1	1	416	416	416.0	0.0	0.0
root_000420	1	1	1	1	591	591	591.0	0.0	0.0
root_000421	1	1	1	1	580	580	580.0	0.0	0.0
root_000422	2	2	1	1	210	230	220.0	10.0	0.045454545454545456
root_000423	3	2	1	2	595	648	619.0	21.924111536540465	0.035418596989564566
root_000424	2	2	1	1	393	524	458.5	65.5	0.14285714285714285
root_000425	1	1	1	1	219	219	219.0	0.0	0.0
root_000426	1	1	1	1	910	910	910.0	0.0	0.0
root_000427	1	1	1	1	377	377	377.0	0.0	0.0
root_000428	1	1	1	1	217	217	217.0	0.0	0.0
root_000429	1	1	1	1	656	656	656.0	0.0	0.0
root_000430	1	1	1	1	440	440	440.0	0.0	0.0
root_000431	1	1	1	1	695	695	695.0	0.0	0.0
root_000432	1	1	1	1	199	199	199.0	0.0	0.0
root_000433	1	1	1	1	341	341	341.0	0.0	0.0
root_000434	1	1	1	1	518	518	518.0	0.0	0.0
root_000435	1	1	1	1	307	307	307.0	0.0	0.0
root_000436	1	1	1	1	122	122	122.0	0.0	0.0
root_000437	1	1	1	1	100	100	100.0	0.0	0.0
root_000438	2	2	1	1	653	672	662.5	9.5	0.014339622641509434
root_000439	1	1	1	1	127	127	127.0	0.0	0.0
root_000440	1	1	1	1	452	452	452.0	0.0	0.0
root_000441	3	3	1	1	257	687	434.0	183.58830754344532	0.4230145335102427
root_000442	1	1	1	1	343	343	343.0	0.0	0.0
root_000443	1	1	1	1	174	174	174.0	0.0	0.0
root_000444	1	1	1	1	185	185	185.0	0.0	0.0
root_000445	1	1	1	1	125	125	125.0	0.0	0.0
root_000446	1	1	1	1	342	342	342.0	0.0	0.0
root_000447	1	1	1	1	30	30	30.0	0.0	0.0
root_000448	1	1	1	1	958	958	958.0	0.0	0.0
root_000449	1	1	1	1	732	732	732.0	0.0	0.0
root_000450	1	1	1	1	835	835	835.0	0.0	0.0
root_000451	1	1	1	1	158	158	158.0	0.0	0.0
root_000452	1	1	1	1	247	247	247.0	0.0	0.0
root_000453	1	1	1	1	495	495	495.0	0.0	0.0
root_000454	1	1	1	1	288	288	288.0	0.0	0.0
root_000455	1	1	1	1	300	300	300.0	0.0	0.0
root_000456	1	1	1	1	587	587	587.0	0.0	0.0
root_000457	1	1	1	1	30	30	30.0	0.0	0.0
root_000458	1	1	1	1	385	385	385.0	0.0	0.0
root_000459	1	1	1	1	89	89	89.0	0.0	0.0
root_000460	1	1	1	1	315	315	315.0	0.0	0.0
root_000461	1	1	1	1	858	858	858.0	0.0	0.0
root_000462	2	2	1	1	532	604	568.0	36.0	0.06338028169014084
root_000463	1	1	1	1	599	599	599.0	0.0	0.0
root_000464	1	1	1	1	1083	1083	1083.0	0.0	0.0
root_000465	1	1	1	1	1465	1465	1465.0	0.0	0.0
