gene_pair,in_ygob,in_synergy
"('YGL233W', 'orf19.1418')",True,True
"('YOR257W', 'orf19.485')",True,True
"('YGL064C', 'orf19.3481')",True,True
"('YGR267C', 'orf19.3957')",True,True
"('YNL290W', 'orf19.3211')",True,True
"('YHR189W', 'orf19.4740')",True,True
"('YPL021W', 'orf19.4056')",False,True
"('YGL026C', 'orf19.4718')",True,True
"('YNL230C', 'orf19.1028')",True,True
"('YBR275C', 'orf19.427')",True,True
"('YDR390C', 'orf19.5074')",True,True
"('YBR221C', 'orf19.5294')",True,True
"('YGL066W', 'orf19.3473')",True,True
"('YFL010C', 'orf19.2568')",True,False
"('YNL189W', 'orf19.5682')",True,True
"('YHR028C', 'orf19.4322')",True,True
"('YOR276W', 'orf19.4796')",True,True
"('YBR181C', 'orf19.4660')",False,True
"('YPR075C', 'orf19.5110')",True,True
"('YIL125W', 'orf19.6165')",True,True
"('YOR244W', 'orf19.5416')",True,True
"('YML127W', 'orf19.2473')",True,True
"('YIL115C', 'orf19.6171')",True,True
"('YFL021W', 'orf19.1275')",True,True
"('YER041W', 'orf19.652')",True,True
"('YJR109C', 'orf19.3221')",True,True
"('YNL245C', 'orf19.1281')",True,True
"('YDL066W', 'orf19.5211')",True,True
"('YIR038C', 'orf19.359')",True,False
"('YER051W', 'orf19.3281')",True,True
"('YNR023W', 'orf19.2265')",True,True
"('YML075C', 'orf19.1031')",True,True
"('YPL181W', 'orf19.5617')",True,True
"('YGR255C', 'orf19.3058')",True,True
"('YDR082W', 'orf19.3631')",True,False
"('YLR380W', 'orf19.5711')",True,True
"('YCR015C', 'orf19.6732')",True,True
"('YJL059W', 'orf19.4059')",True,True
"('YDR158W', 'orf19.1559')",True,True
"('YDR234W', 'orf19.3846')",True,True
"('YBR040W', 'orf19.138')",True,True
"('YDR226W', 'orf19.3391')",True,True
"('YDL017W', 'orf19.3561')",True,True
"('YIR035C', 'orf19.6837')",False,True
"('YGL008C', 'orf19.5383')",True,True
"('YNL279W', 'orf19.669')",True,True
"('YOR187W', 'orf19.6047')",True,True
"('YAR007C', 'orf19.2093')",True,True
"('YOR337W', 'orf19.6985')",True,False
"('YNL116W', 'orf19.1185')",True,True
"('YDR514C', 'orf19.7102')",False,True
"('YJL041W', 'orf19.900')",True,True
"('YDR406W', 'orf19.5079')",False,True
"('YOR363C', 'orf19.7374')",False,True
"('YMR001C', 'orf19.6010')",True,True
"('YJR025C', 'orf19.3515')",True,True
"('YBR240C', 'orf19.7381')",False,True
"('YKL055C', 'orf19.3283')",True,True
"('YCR086W', 'orf19.7663')",True,True
"('YLL035W', 'orf19.721')",True,True
"('YAL038W', 'orf19.3575')",True,True
"('YMR268C', 'orf19.2563')",True,True
"('YBR026C', 'orf19.5450')",True,False
"('YDL174C', 'orf19.5805')",False,True
"('YMR060C', 'orf19.1532')",True,True
"('YDL193W', 'orf19.5963')",True,True
"('YJR091C', 'orf19.4262')",True,True
"('YDL028C', 'orf19.7293')",True,True
"('YFR002W', 'orf19.2002')",True,True
"('YOR124C', 'orf19.457')",True,True
"('YHR038W', 'orf19.477')",True,True
"('YMR247C', 'orf19.1217')",True,True
"('YHR070W', 'orf19.1305')",True,True
"('YCL036W', 'orf19.7103')",True,True
"('YGL216W', 'orf19.7353')",True,True
"('YMR135C', 'orf19.3806')",True,True
"('YLR286C', 'orf19.7586')",True,False
"('YNL110C', 'orf19.7050')",True,True
"('YBR208C', 'orf19.780')",True,True
"('YNL104C', 'orf19.6086')",True,True
"('YLR337C', 'orf19.2190')",True,True
"('YDR459C', 'orf19.4134')",True,True
"('YDR224C', 'orf19.6925')",True,True
"('YOR161C', 'orf19.6077')",True,True
"('YNL219C', 'orf19.4442')",True,True
"('YHR186C', 'orf19.418')",True,True
"('YPR089W', 'orf19.757')",True,True
"('YNR015W', 'orf19.1362')",True,True
"('YOL073C', 'orf19.5984')",True,True
"('YOL063C', 'orf19.5552')",True,True
"('YDR145W', 'orf19.6820')",False,True
"('YLR438W', 'orf19.5641')",True,True
"('YDR050C', 'orf19.6745')",True,True
"('YLR437C', 'orf19.5642')",True,True
"('YGR224W', 'orf19.1942')",False,True
"('YNL137C', 'orf19.498')",True,True
"('YHR110W', 'orf19.2322.3')",True,True
"('YJR139C', 'orf19.2951')",True,True
"('YHL033C', 'orf19.6002')",False,True
"('YHR117W', 'orf19.3700')",False,True
"('YHR001W', 'orf19.3198')",True,True
"('YDR372C', 'orf19.1514')",True,True
"('YNL231C', 'orf19.5839')",False,True
"('YML112W', 'orf19.5350')",True,False
"('YGR116W', 'orf19.7136')",True,True
"('YER020W', 'orf19.1621')",True,True
"('YHR165C', 'orf19.6442')",True,True
"('YHL020C', 'orf19.1543')",True,False
"('YOR048C', 'orf19.4681')",True,True
"('YJL129C', 'orf19.600')",False,True
"('YNL097C', 'orf19.1759')",True,True
"('YER183C', 'orf19.4523')",True,True
"('YMR139W', 'orf19.791')",True,True
"('YKL081W', 'orf19.2651')",False,True
"('YOR327C', 'orf19.5006.1')",True,True
"('YGR132C', 'orf19.357')",True,True
"('YHR030C', 'orf19.7523')",True,True
"('YGL009C', 'orf19.7498')",True,True
"('YLR295C', 'orf19.5491.1')",True,True
"('YHR079C-A', 'orf19.5069')",True,True
"('YLR439W', 'orf19.6136')",True,True
"('YBR254C', 'orf19.3314')",True,True
"('YOR145C', 'orf19.7618')",True,True
"('YLR275W', 'orf19.5486.1')",True,True
"('YNR016C', 'orf19.7466')",True,True
"('YJR065C', 'orf19.2289')",True,True
"('YGL183C', 'orf19.6142')",True,True
"('YPR048W', 'orf19.2040')",True,True
"('YDL075W', 'orf19.3572.3')",False,True
"('YNL130C', 'orf19.3695')",False,True
"('YLR035C-A', 'orf19.2372')",False,True
"('YER042W', 'orf19.2028')",True,True
"('YLR200W', 'orf19.6601.1')",True,True
"('YBR069C', 'orf19.1799')",False,True
"('YNL075W', 'orf19.603')",True,True
"('YOL132W', 'orf19.377')",True,True
"('YHR082C', 'orf19.4432')",True,True
"('YIL001W', 'orf19.7010')",True,True
"('YDR238C', 'orf19.528')",True,True
"('YMR063W', 'orf19.101')",True,True
"('YDR530C', 'orf19.5630')",True,True
"('YIL078W', 'orf19.5685')",True,True
"('YDR141C', 'orf19.3166')",True,True
"('YHR062C', 'orf19.1029')",True,True
"('YHR048W', 'orf19.3395')",True,True
"('YLR435W', 'orf19.2998')",True,True
"('YKR002W', 'orf19.3197')",True,True
"('YLR176C', 'orf19.3865')",True,True
"('YDR146C', 'orf19.2612')",False,True
"('YLR141W', 'orf19.6921')",True,False
"('YBR082C', 'orf19.7571')",True,False
"('YPL260W', 'orf19.4850')",True,True
"('YIL157C', 'orf19.5296')",True,True
"('YNL299W', 'orf19.429')",False,True
"('YOR081C', 'orf19.5426')",False,True
"('YKR098C', 'orf19.3815')",False,True
"('YOR198C', 'orf19.4560')",True,True
"('YDL021W', 'orf19.1067')",False,True
"('YNL042W', 'orf19.5204')",True,True
"('YIL142W', 'orf19.1402')",True,True
"('YDL111C', 'orf19.5039')",True,True
"('YOR347C', 'orf19.3575')",False,True
"('YER014W', 'orf19.4747')",True,True
"('YNL002C', 'orf19.3867')",True,True
"('YHL029C', 'orf19.6769')",True,True
"('YNL056W', 'orf19.4086')",True,True
"('YGL131C', 'orf19.1259')",True,True
"('YIR023W', 'orf19.3252')",True,True
"('YJL083W', 'orf19.6953')",True,True
"('YMR065W', 'orf19.103')",True,True
"('YGL150C', 'orf19.1734')",True,True
"('YOR208W', 'orf19.5045')",True,False
"('YDL212W', 'orf19.3366')",True,True
"('YKL087C', 'orf19.4578')",True,True
"('YOL125W', 'orf19.7460')",True,True
"('YMR077C', 'orf19.897')",True,True
"('YPL063W', 'orf19.680')",True,True
"('YGR101W', 'orf19.1643')",True,True
"('YIL130W', 'orf19.166')",True,True
"('YLR289W', 'orf19.5483')",True,True
"('YPL203W', 'orf19.2277')",True,True
"('YDR264C', 'orf19.4950')",True,True
"('YHR066W', 'orf19.6589')",True,False
"('YHR208W', 'orf19.6994')",False,True
"('YHR119W', 'orf19.6009')",True,True
"('YLR086W', 'orf19.964')",True,True
"('YAL015C', 'orf19.5098')",False,True
"('YJL063C', 'orf19.6129')",True,True
"('YOR063W', 'orf19.1601')",True,True
"('YER025W', 'orf19.4223')",True,True
"('YOR351C', 'orf19.1874')",True,True
"('YDR091C', 'orf19.3034')",True,True
"('YGL035C', 'orf19.4318')",True,False
"('YFL034W', 'orf19.2574')",True,True
"('YPL069C', 'orf19.6674')",True,True
"('YHR057C', 'orf19.6990')",False,True
"('YLR137W', 'orf19.1557')",True,True
"('YBR185C', 'orf19.7386')",True,True
"('YHR019C', 'orf19.6702')",True,True
"('YDR025W', 'orf19.4149.1')",True,False
"('YBL035C', 'orf19.2796')",True,True
"('YOR210W', 'orf19.2687.1')",True,True
"('YML032C', 'orf19.4208')",True,True
"('YPR154W', 'orf19.5956')",True,True
"('YER103W', 'orf19.4980')",True,True
"('YPL176C', 'orf19.374')",False,True
"('YDR364C', 'orf19.6347')",True,True
"('YKR065C', 'orf19.240')",True,True
"('YNL261W', 'orf19.2369')",True,True
"('YML035C', 'orf19.891')",True,True
"('YCR002C', 'orf19.548')",True,True
"('YJR148W', 'orf19.797')",True,True
"('YER164W', 'orf19.3035')",True,True
"('YPL031C', 'orf19.6846')",True,True
"('YAL061W', 'orf19.769')",True,True
"('YDL161W', 'orf19.1444')",False,True
"('YJL061W', 'orf19.5765')",True,True
"('YLR240W', 'orf19.6243')",True,True
"('YMR167W', 'orf19.4162')",True,True
"('YLR448W', 'orf19.3003.1')",True,True
"('YDR430C', 'orf19.7410')",True,True
"('YJL153C', 'orf19.7585')",True,True
"('YER010C', 'orf19.4894')",True,True
"('YKL038W', 'orf19.2747')",True,True
"('YKL095W', 'orf19.5465')",True,True
"('YHR041C', 'orf19.2711.1')",True,True
"('YGR185C', 'orf19.2694')",True,True
"('YPR194C', 'orf19.3749')",True,False
"('YOL019W', 'orf19.101')",False,True
"('YOR330C', 'orf19.3431')",True,True
"('YDL077C', 'orf19.1567')",True,True
"('YLR262C', 'orf19.714')",True,True
"('YBR151W', 'orf19.158')",True,True
"('YDR353W', 'orf19.4290')",True,True
"('YMR106C', 'orf19.2383')",True,True
"('YNL333W', 'orf19.2947')",False,True
"('YJR040W', 'orf19.5880')",True,True
"('YGR222W', 'orf19.1794')",True,False
"('YAL010C', 'orf19.184')",True,True
"('YER100W', 'orf19.7347')",True,True
"('YDR180W', 'orf19.3080')",True,True
"('YBR143C', 'orf19.3541')",True,True
"('YGL206C', 'orf19.3496')",True,True
"('YOR073W', 'orf19.3550')",True,False
"('YER094C', 'orf19.1336')",True,True
"('YIL104C', 'orf19.5206')",True,True
"('YHR154W', 'orf19.1445')",True,True
"('YLR025W', 'orf19.6040')",True,True
"('YBR141C', 'orf19.3539')",True,True
"('YOL078W', 'orf19.5221')",True,True
"('YFL046W', 'orf19.2939')",True,True
"('YEL020W-A', 'orf19.6696')",True,True
"('YMR277W', 'orf19.6742')",True,True
"('YFL017C', 'orf19.837')",True,True
"('YNL263C', 'orf19.6642')",True,True
"('YGL100W', 'orf19.2186')",True,True
"('YMR006C', 'orf19.689')",False,True
"('YGR209C', 'orf19.1976')",False,True
"('YLR342W', 'orf19.3269')",False,True
"('YBR070C', 'orf19.5363')",True,True
"('YHR137W', 'orf19.1237')",True,True
"('YMR026C', 'orf19.2009')",True,True
"('YDL155W', 'orf19.7186')",False,True
"('YDR178W', 'orf19.4468')",True,True
"('YHR103W', 'orf19.2892')",False,True
"('YOR285W', 'orf19.2363')",False,True
"('YER057C', 'orf19.6220.3')",False,True
"('YDL222C', 'orf19.6489')",True,False
"('YJL047C', 'orf19.2440')",True,False
"('YEL027W', 'orf19.5886')",True,True
"('YOR219C', 'orf19.5851')",True,True
"('YPL137C', 'orf19.6544')",True,False
"('YOR353C', 'orf19.4448')",True,True
"('YNL044W', 'orf19.6264.3')",True,True
"('YBL068W', 'orf19.4611')",True,True
"('YDR273W', 'orf19.448')",False,True
"('YKL193C', 'orf19.820')",True,True
"('YJR036C', 'orf19.5892')",True,True
"('YIL046W', 'orf19.3301')",True,True
"('YDL059C', 'orf19.2630')",True,True
"('YKR061W', 'orf19.4494')",True,True
"('YPR145W', 'orf19.198')",False,True
"('YNL096C', 'orf19.1700')",False,True
"('YER172C', 'orf19.3098')",True,True
"('YKL025C', 'orf19.4010')",True,True
"('YLR321C', 'orf19.5093')",True,True
"('YJR124C', 'orf19.3218')",True,True
"('YBL069W', 'orf19.6869')",False,True
"('YMR132C', 'orf19.1083')",True,True
"('YOR289W', 'orf19.2047')",True,True
"('YLR226W', 'orf19.4284')",True,True
"('YMR273C', 'orf19.3823')",True,True
"('YLR445W', 'orf19.4741')",False,True
"('YGL049C', 'orf19.3599')",False,True
"('YBR252W', 'orf19.3322')",True,True
"('YGR102C', 'orf19.4092')",True,True
"('YIR009W', 'orf19.4748')",True,False
"('YIL110W', 'orf19.4760')",True,True
"('YGR086C', 'orf19.3149')",True,True
"('YER043C', 'orf19.3911')",True,True
"('YDR513W', 'orf19.6509')",False,True
"('YKL011C', 'orf19.3264')",True,False
"('YIL150C', 'orf19.4441')",True,True
"('YHR029C', 'orf19.5620')",True,True
"('YLR342W', 'orf19.2929')",False,True
"('YOR079C', 'orf19.5428')",True,True
"('YDL114W', 'orf19.6502')",True,False
"('YDR336W', 'orf19.1163')",True,True
"('YML021C', 'orf19.7425')",True,True
"('YER075C', 'orf19.5045')",False,True
"('YJL046W', 'orf19.5566')",True,True
"('YAL008W', 'orf19.4763')",True,True
"('YPR180W', 'orf19.2835')",True,True
"('YIL038C', 'orf19.2012')",True,False
"('YGR043C', 'orf19.4371')",False,True
"('YOR283W', 'orf19.6056')",True,True
"('YKL144C', 'orf19.443')",True,True
"('YIL070C', 'orf19.7187')",True,True
"('YBR213W', 'orf19.6780')",True,True
"('YER174C', 'orf19.2727')",False,True
"('YHR123W', 'orf19.3695')",True,True
"('YOR174W', 'orf19.1878')",True,True
"('YKR004C', 'orf19.5412')",True,True
"('YMR207C', 'orf19.7466')",False,True
"('YNR043W', 'orf19.6105')",True,True
"('YPR133C', 'orf19.6252')",True,True
"('YPR026W', 'orf19.6214')",True,True
"('YDR529C', 'orf19.5629')",True,True
"('YDR410C', 'orf19.119')",True,True
"('YLR189C', 'orf19.2616')",True,True
"('YLR299W', 'orf19.6053')",True,True
"('YJL068C', 'orf19.6596')",True,True
"('YDR084C', 'orf19.4862')",True,True
"('YBR068C', 'orf19.1193')",False,True
"('YIL155C', 'orf19.3133')",True,True
"('YHR162W', 'orf19.6435')",False,True
"('YIL076W', 'orf19.5689')",True,True
"('YDR517W', 'orf19.71')",True,True
"('YNR040W', 'orf19.445')",True,True
"('YER062C', 'orf19.3392')",False,True
"('YGR123C', 'orf19.1673')",True,True
"('YOR208W', 'orf19.7610')",False,True
"('YGL144C', 'orf19.3991')",True,False
"('YMR241W', 'orf19.4197')",True,True
"('YGR248W', 'orf19.704')",False,True
"('YKL009W', 'orf19.5550')",True,True
"('YMR291W', 'orf19.5911')",True,True
"('YIR008C', 'orf19.4030')",True,True
"('YNL079C', 'orf19.6414.3')",True,True
"('YBL084C', 'orf19.3231')",True,True
"('YIL084C', 'orf19.1856')",True,True
"('YNL192W', 'orf19.7298')",True,False
"('YNR052C', 'orf19.5734')",True,True
"('YKR066C', 'orf19.238')",True,True
"('YDR151C', 'orf19.5334')",False,True
"('YPL067C', 'orf19.1066')",True,True
"('YLR090W', 'orf19.954')",True,True
"('YKL160W', 'orf19.6623')",True,True
"('YPL153C', 'orf19.6936')",True,True
"('YKL003C', 'orf19.947')",True,True
"('YLR301W', 'orf19.6788')",True,False
"('YLR399C', 'orf19.978')",True,True
"('YHR114W', 'orf19.1699')",True,True
"('YPR085C', 'orf19.5596')",True,True
"('YGL103W', 'orf19.2864.1')",True,True
"('YEL046C', 'orf19.6305')",True,True
"('YOR022C', 'orf19.5782')",True,True
"('YJR127C', 'orf19.5026')",False,True
"('YER142C', 'orf19.3639')",True,True
"('YFL055W', 'orf19.3795')",True,True
"('YOR181W', 'orf19.6598')",True,True
"('YIL015W', 'orf19.242')",False,True
"('YGR266W', 'orf19.3983')",True,True
"('YDR225W', 'orf19.1051')",True,False
"('YGL112C', 'orf19.7454')",True,True
"('YMR131C', 'orf19.6355')",True,True
"('YHR132W-A', 'orf19.285')",True,True
"('YNL281W', 'orf19.3396')",True,True
"('YER111C', 'orf19.4545')",True,True
"('YDR345C', 'orf19.2021')",False,True
"('YDL088C', 'orf19.5040')",True,True
"('YOR150W', 'orf19.3348')",True,True
"('YLR326W', 'orf19.2106')",True,True
"('YBR003W', 'orf19.7478')",True,True
"('YGL067W', 'orf19.3482')",True,True
"('YBL102W', 'orf19.3184')",False,True
"('YBL038W', 'orf19.2019')",True,True
"('YOR346W', 'orf19.4412')",True,True
"('YOR246C', 'orf19.4521')",True,True
"('YGR024C', 'orf19.7063')",True,True
"('YMR209C', 'orf19.4816')",True,True
"('YMR067C', 'orf19.1359')",True,True
"('YOL096C', 'orf19.3400')",True,True
"('YEL044W', 'orf19.2889')",True,True
"('YLR208W', 'orf19.316')",True,True
"('YNR038W', 'orf19.3704')",True,True
"('YKL077W', 'orf19.1533')",True,True
"('YKL129C', 'orf19.738')",False,True
"('YGR169C', 'orf19.2788')",False,True
"('YDR267C', 'orf19.4293')",True,True
"('YDR062W', 'orf19.5027')",True,True
"('YGL001C', 'orf19.2909')",True,True
"('YLR351C', 'orf19.2351')",True,True
"('YBR084C-A', 'orf19.5904')",True,True
"('YER090W', 'orf19.2546')",True,True
"('YHR033W', 'orf19.7638')",False,True
"('YNL238W', 'orf19.4755')",True,True
"('YCR048W', 'orf19.2248')",False,True
"('YDL240W', 'orf19.7489')",True,True
"('YAR050W', 'orf19.4765')",False,True
"('YCL031C', 'orf19.5835')",True,True
"('YBR217W', 'orf19.5033')",True,True
"('YFL024C', 'orf19.7529')",True,True
"('YIL043C', 'orf19.1801')",True,True
"('YML074C', 'orf19.1030')",True,True
"('YIL113W', 'orf19.4866')",False,True
"('YOL130W', 'orf19.1607')",True,True
"('YLL026W', 'orf19.6387')",True,True
"('YOR321W', 'orf19.3802')",False,True
"('YLR114C', 'orf19.6476')",True,True
"('YOR357C', 'orf19.5114')",True,True
"('YLR022C', 'orf19.2708')",True,True
"('YGL073W', 'orf19.4775')",True,True
"('YLL045C', 'orf19.6002')",True,False
"('YJL172W', 'orf19.4610')",False,True
"('YDR506C', 'orf19.943')",True,False
"('YGR283C', 'orf19.4563')",False,True
"('YHR021C', 'orf19.413.1')",False,True
"('YGL060W', 'orf19.5034')",False,True
"('YDR482C', 'orf19.4875')",True,True
"('YOR272W', 'orf19.4815')",True,True
"('YEL011W', 'orf19.5622')",True,True
"('YHR089C', 'orf19.1164')",True,True
"('YMR008C', 'orf19.6594')",True,False
"('YKL156W', 'orf19.6286.2')",False,True
"('YPR175W', 'orf19.7564')",True,True
"('YER006W', 'orf19.2917')",True,True
"('YOR194C', 'orf19.2682')",True,True
"('YPL119C', 'orf19.7392')",False,True
"('YCR044C', 'orf19.4240')",True,True
"('YNL086W', 'orf19.3992')",True,False
"('YHR083W', 'orf19.7267')",True,True
"('YOR099W', 'orf19.1665')",True,True
"('YJL145W', 'orf19.4897')",True,True
"('YEL015W', 'orf19.6858')",True,True
"('YCR066W', 'orf19.3407')",True,True
"('YBR066C', 'orf19.7150')",True,False
"('YGR118W', 'orf19.6253')",False,True
"('YEL071W', 'orf19.300')",False,True
"('YGR014W', 'orf19.1490')",True,False
"('YJL102W', 'orf19.6208')",True,True
"('YLR033W', 'orf19.2070')",True,True
"('YDL054C', 'orf19.6180')",True,True
"('YDR109C', 'orf19.2737')",True,True
"('YLR244C', 'orf19.3124')",True,True
"('YGL202W', 'orf19.2098')",True,True
"('YIL039W', 'orf19.5418')",True,True
"('YDR392W', 'orf19.7622')",True,True
"('YNL315C', 'orf19.6916')",True,True
"('YMR171C', 'orf19.2703')",True,True
"('YDL237W', 'orf19.5925')",True,True
"('YHR149C', 'orf19.1426')",True,True
"('YPL222W', 'orf19.2346')",True,True
"('YAL026C', 'orf19.6778')",True,True
"('YMR162C', 'orf19.2680')",True,True
"('YDR128W', 'orf19.3241')",True,True
"('YMR019W', 'orf19.4288')",True,True
"('YER017C', 'orf19.1669')",True,True
"('YPR051W', 'orf19.4617')",True,True
"('YNL320W', 'orf19.7627')",True,True
"('YGR274C', 'orf19.6193')",True,True
"('YJR072C', 'orf19.6463')",True,True
"('YGR161C', 'orf19.7504')",True,True
"('YLR446W', 'orf19.2154')",False,True
"('YIL053W', 'orf19.5437')",True,True
"('YOL089C', 'orf19.3188')",True,False
"('YLR291C', 'orf19.825')",True,True
"('YAL013W', 'orf19.808')",True,True
"('YPR094W', 'orf19.2230')",True,True
"('YMR109W', 'orf19.738')",True,True
"('YER082C', 'orf19.4835')",True,True
"('YLR355C', 'orf19.88')",True,True
"('YGR124W', 'orf19.198')",True,False
"('YOR315W', 'orf19.6326')",False,True
"('YDR177W', 'orf19.1085')",True,True
"('YNR029C', 'orf19.5165')",True,True
"('YOL084W', 'orf19.2170')",True,True
"('YER074W', 'orf19.5466')",False,True
"('YHR096C', 'orf19.2021')",False,True
"('YJR074W', 'orf19.3446')",True,True
"('YDR373W', 'orf19.4726')",True,True
"('YAL029C', 'orf19.5015')",False,True
"('YGR215W', 'orf19.3297')",True,True
"('YAL053W', 'orf19.1813')",True,False
"('YMR224C', 'orf19.6915')",True,True
"('YKL163W', 'orf19.1920')",False,True
"('YNL138W', 'orf19.505')",True,True
"('YDR398W', 'orf19.7599')",True,True
"('YPL212C', 'orf19.3477')",True,True
"('YDR032C', 'orf19.5285')",True,False
"('YHL007C', 'orf19.4242')",True,True
"('YGL142C', 'orf19.3996')",True,True
"('YPR170W-B', 'orf19.5269.1')",True,True
"('YOR297C', 'orf19.4022')",True,True
"('YHR010W', 'orf19.5225.2')",True,True
"('YOL076W', 'orf19.6071')",True,True
"('YOR074C', 'orf19.3549')",True,True
"('YFR009W', 'orf19.6060')",True,True
"('YIL169C', 'orf19.7404')",False,True
"('YDL145C', 'orf19.1672')",True,True
"('YBL059C-A', 'orf19.1336.2')",True,True
"('YPR165W', 'orf19.2843')",True,True
"('YOR171C', 'orf19.5257')",True,True
"('YIL129C', 'orf19.1693')",True,True
"('YMR234W', 'orf19.5614')",True,True
"('YNL049C', 'orf19.4732')",False,True
"('YGL247W', 'orf19.7441')",True,True
"('YDR104C', 'orf19.2129')",True,True
"('YDR207C', 'orf19.2745')",True,False
"('YOL140W', 'orf19.3770')",True,True
"('YGL094C', 'orf19.4764')",True,True
"('YPL237W', 'orf19.7161')",True,True
"('YDL113C', 'orf19.1297')",True,True
"('YNL223W', 'orf19.2401')",True,True
"('YJR002W', 'orf19.1915')",True,True
"('YOR242C', 'orf19.1746')",True,True
"('YGR220C', 'orf19.7485')",True,True
"('YDR003W', 'orf19.1349')",False,True
"('YPR110C', 'orf19.3564')",True,True
"('YJR147W', 'orf19.454')",False,True
"('YLR429W', 'orf19.6534.2')",True,True
"('YOL089C', 'orf19.3190')",False,True
"('YKL212W', 'orf19.4865')",True,True
"('YDR159W', 'orf19.1555')",True,True
"('YJR019C', 'orf19.4121')",False,True
"('YJL062W-A', 'orf19.6563.1')",True,False
"('YDR047W', 'orf19.5369')",True,True
"('YML034W', 'orf19.5569')",True,True
"('YDL081C', 'orf19.2992')",True,True
"('YNR033W', 'orf19.1291')",True,True
"('YJL174W', 'orf19.5861')",True,True
"('YOR025W', 'orf19.1934')",True,True
"('YNL101W', 'orf19.6984')",False,True
"('YJR014W', 'orf19.4164')",True,True
"('YOR059C', 'orf19.4574')",True,True
"('YER056C', 'orf19.1357')",True,True
"('YJR112W-A', 'orf19.1162.1')",True,False
"('YLR410W', 'orf19.980')",True,True
"('YDR409W', 'orf19.3345')",True,True
"('YLR371W', 'orf19.906')",True,True
"('YPL030W', 'orf19.6847')",True,True
"('YER058W', 'orf19.6225.1')",True,True
"('YBL059W', 'orf19.6156')",False,True
"('YCR024C', 'orf19.6698')",True,True
"('YDL067C', 'orf19.5213.2')",True,True
"('YPR143W', 'orf19.563')",True,True
"('YGL175C', 'orf19.4988')",True,False
"('YOR358W', 'orf19.1973')",True,True
"('YNL265C', 'orf19.5409')",True,True
"('YGL160W', 'orf19.867')",True,True
"('YER184C', 'orf19.1497')",False,True
"('YPL188W', 'orf19.6800')",True,True
"('YDL120W', 'orf19.1413')",True,True
"('YHR067W', 'orf19.2670')",True,True
"('YJR060W', 'orf19.2876')",True,True
"('YDL140C', 'orf19.7655')",True,True
"('YDL042C', 'orf19.1992')",False,True
"('YCL038C', 'orf19.552')",True,False
"('YOR338W', 'orf19.1363')",True,True
"('YHR013C', 'orf19.7617')",True,True
"('YNR046W', 'orf19.3585')",True,True
"('YPL265W', 'orf19.2942')",True,True
"('YJR141W', 'orf19.4106')",True,True
"('YJR007W', 'orf19.6213')",True,True
"('YNL185C', 'orf19.6231')",True,True
"('YHR011W', 'orf19.1201')",True,True
"('YCR037C', 'orf19.2454')",True,True
"('YPL113C', 'orf19.1796')",True,False
"('YDL128W', 'orf19.405')",True,True
"('YDL183C', 'orf19.1676')",True,True
"('YPR115W', 'orf19.4043')",False,True
"('YPL009C', 'orf19.2582')",True,True
"('YGR019W', 'orf19.854')",False,True
"('YPR107C', 'orf19.6881')",True,True
"('YAL059W', 'orf19.5299')",True,True
