root_000014;1341	CAGL0L11550g-T	52.174	23	1341	1072	3.3	29.6
root_000016;203	CAGL0K12166g-T	54.545	22	203	764	0.34	29.6
root_000016;203	CAGL0E00473g-T	27.273	77	203	1025	2.4	26.9
root_000016;203	CAGL0C01617g-T	38.889	36	203	238	4.6	25.8
root_000016;203	CAGL0B04301g-T	33.962	53	203	542	4.8	25.8
root_000016;203	CAGL0C03289g-T	23.864	88	203	1648	5.4	25.8
root_000016;203	CAGL0E01309g-T	25.556	90	203	472	5.6	25.8
root_000016;203	CAGL0E04928g-T	34.286	35	203	405	7.5	25.4
root_000017;770	CAGL0I03300g-T	29.545	44	770	328	6.2	27.7
root_000019;1043	CAGL0L08404g-T	42.105	38	1043	410	0.64	31.6
root_000019;1043	CAGL0L11836g-T	39.216	51	1043	847	0.88	31.2
root_000019;1043	CAGL0J00693g-T	25.424	177	1043	1884	1.6	30.4
root_000019;1043	CAGL0H05137g-T	27.907	86	1043	497	1.6	30.4
root_000019;1043	CAGL0H03421g-T	40.000	35	1043	356	1.8	30.0
root_000019;1043	CAGL0D00924g-T	30.769	208	1043	1980	2.1	30.0
root_000019;1043	CAGL0F05137g-T	28.235	85	1043	227	3.3	28.9
root_000019;1043	CAGL0H09504g-T	36.066	61	1043	538	4.4	28.9
root_000019;1043	CAGL0G08470g-T	26.316	57	1043	650	6.1	28.5
root_000019;1043	CAGL0E05764g-T	22.099	181	1043	549	6.8	28.1
root_000019;1043	CAGL0L09174g-T	27.368	95	1043	427	8.6	27.7
root_000019;1043	CAGL0E04136g-T	50.000	20	1043	776	9.4	27.7
root_000019;1043	CAGL0D04048g-T	25.000	52	1043	118	9.6	26.6
root_000019;1043	CAGL0H00594g-T	26.619	139	1043	453	9.9	27.7
root_000021;340	CAGL0L05302g-T	44.444	18	340	544	1.1	28.9
root_000021;340	CAGL0A01133g-T	25.758	66	340	801	1.3	28.9
root_000021;340	CAGL0K10230g-T	30.357	56	340	446	3.4	27.3
root_000021;340	CAGL0L00671g-T	27.586	87	340	543	4.2	26.9
root_000021;340	CAGL0E03630g-T	34.783	46	340	903	6.8	26.6
root_000021;340	CAGL0C02893g-T	31.579	57	340	649	7.4	26.2
root_000021;340	CAGL0H09988g-T	30.000	80	340	653	8.5	26.2
root_000021;340	CAGL0F00605g-T	32.075	53	340	495	8.5	26.2
root_000022;262	CAGL0B03861g-T	22.857	105	262	294	0.003	36.2
root_000022;262	CAGL0J01023g-T	41.176	34	262	259	4.4	26.2
root_000022;262	CAGL0M06369g-T	40.000	20	262	557	4.6	26.6
root_000023;105	CAGL0D06534g-T	99.038	104	105	104	5.51e-72	207
root_000023;105	CAGL0H03245g-T	28.333	60	105	783	0.48	27.3
root_000023;105	CAGL0M06413g-T	36.842	57	105	888	0.88	26.6
root_000023;105	CAGL0I03168g-T	27.397	73	105	622	2.0	25.4
root_000023;105	CAGL0C02409g-T	32.609	46	105	990	2.4	25.0
root_000023;105	CAGL0C03575g-T	36.364	55	105	668	8.4	23.5
root_000023;105	CAGL0J05984g-T	47.826	23	105	347	8.7	23.5
root_000023;105	CAGL0K10714g-T	30.769	26	105	705	9.4	23.5
root_000023;105	CAGL0I07579g-T	50.000	16	105	425	9.6	23.5
root_000023;105	CAGL0G09581g-T	29.730	37	105	432	9.8	23.5
root_000023;105	CAGL0B02211g-T	28.889	45	105	2124	9.8	23.5
root_000025;898	CAGL0E02695g-T	38.710	31	898	946	2.8	29.3
root_000026;917	CAGL0K11880g-T	32.203	59	917	316	8.8	27.3
root_000027;119	CAGL0J06908g-T	29.310	58	119	604	0.18	28.9
root_000027;119	CAGL0J06996g-T	40.541	37	119	1105	0.48	27.7
root_000027;119	CAGL0L02915g-T	28.125	64	119	617	0.77	26.9
root_000027;119	CAGL0A02530g-T	39.394	33	119	319	2.5	25.4
root_000027;119	CAGL0M04807g-T	35.135	37	119	1730	3.1	25.4
root_000027;119	CAGL0E02255g-T	75.000	12	119	124	4.1	24.3
root_000027;119	CAGL0F02717g-T	38.462	26	119	1542	4.2	25.0
root_000027;119	CAGL0C01969g-T	53.125	32	119	619	4.5	24.6
root_000027;119	CAGL0B00484g-T	45.000	20	119	837	5.6	24.6
root_000027;119	CAGL0E02321g-T	25.806	31	119	704	5.8	24.3
root_000027;119	CAGL0G02343g-T	30.357	56	119	323	9.4	23.5
root_000027;119	CAGL0B04455g-T	44.444	18	119	605	9.5	23.9
root_000030;840	CAGL0C02299g-T	43.750	32	840	361	6.7	27.7
root_000031;677	CAGL0H07645g-T	99.260	676	677	676	0.0	1364
root_000031;677	CAGL0C02299g-T	27.536	138	677	361	0.16	32.7
root_000031;677	CAGL0E01837g-T	31.646	79	677	521	0.72	30.8
root_000031;677	CAGL0F06699g-T	26.263	99	677	193	7.2	26.9
root_000031;705	CAGL0H07645g-T	25.325	462	705	676	1.81e-25	109
root_000031;705	CAGL0L02277g-T	26.829	82	705	569	0.72	30.8
root_000031;705	CAGL0F02057g-T	31.579	95	705	846	0.81	30.8
root_000031;705	CAGL0J04268g-T	26.271	118	705	526	1.1	30.0
root_000031;705	CAGL0K12584g-T	38.298	47	705	1112	5.6	28.1
root_000031;705	CAGL0K00979g-T	38.636	44	705	730	7.3	27.7
root_000031;705	CAGL0H00869g-T	37.931	29	705	596	8.7	27.3
root_000031;705	CAGL0I02266g-T	27.419	62	705	2414	8.8	27.3
root_000031;676	CAGL0H07645g-T	25.173	433	676	676	4.99e-09	57.4
root_000031;676	CAGL0C04048g-T	28.788	66	676	620	2.8	28.9
root_000031;676	CAGL0B04851g-T	33.333	42	676	1540	5.7	28.1
root_000031;676	CAGL0C01881g-T	43.478	23	676	999	5.7	28.1
root_000031;676	CAGL0M10890g-T	25.000	72	676	364	6.1	27.7
root_000031;676	CAGL0L00297g-T	31.818	44	676	1385	7.1	27.7
root_000033;235	CAGL0H04719g-T	23.529	238	235	177	0.053	31.6
root_000033;235	CAGL0F00583g-T	28.409	88	235	372	0.18	30.4
root_000033;235	CAGL0L04004g-T	35.385	65	235	968	1.4	28.1
root_000033;235	CAGL0J01958g-T	28.235	85	235	701	1.8	27.7
root_000033;235	CAGL0M10439g-T	23.364	107	235	769	1.9	27.7
root_000033;235	CAGL0J11110g-T	27.143	70	235	508	2.2	27.3
root_000033;235	CAGL0M03333g-T	30.435	69	235	635	3.2	26.9
root_000033;235	CAGL0J02244g-T	25.410	122	235	429	4.4	26.2
root_000033;235	CAGL0H05665g-T	38.182	55	235	476	4.9	26.2
root_000033;235	CAGL0K00429g-T	29.091	55	235	382	5.4	25.8
root_000033;235	CAGL0J07260g-T	26.667	60	235	638	5.6	26.2
root_000033;235	CAGL0G04719g-T	32.558	43	235	959	6.8	25.8
root_000033;235	CAGL0H02431g-T	35.556	45	235	1416	8.0	25.8
root_000034;182	CAGL0C03465g-T	34.211	38	182	207	2.9	26.2
root_000035;377	CAGL0H06567g-T	39.286	56	377	1169	0.59	30.0
root_000035;377	CAGL0J04532g-T	21.008	119	377	1420	0.93	29.6
root_000035;377	CAGL0D05478g-T	23.153	203	377	724	1.1	29.3
root_000035;377	CAGL0F08129g-T	33.333	57	377	745	1.4	28.9
root_000035;377	CAGL0M12254g-T	30.526	95	377	814	2.1	28.5
root_000035;377	CAGL0C01903g-T	26.415	106	377	769	2.4	28.1
root_000035;377	CAGL0J00693g-T	42.857	35	377	1884	2.8	28.1
root_000035;377	CAGL0L06622g-T	32.308	65	377	1137	2.8	28.1
root_000035;377	CAGL0C02409g-T	50.000	28	377	990	2.8	28.1
root_000035;377	CAGL0K08624g-T	46.154	26	377	346	3.3	27.3
root_000035;377	CAGL0B03069g-T	30.986	71	377	334	3.7	27.3
root_000035;377	CAGL0F06347g-T	42.105	19	377	910	3.9	27.3
root_000035;377	CAGL0D06028g-T	27.835	97	377	577	4.1	27.3
root_000035;377	CAGL0K01683g-T	34.783	46	377	400	4.4	26.9
root_000035;377	CAGL0M11616g-T	24.818	137	377	4880	5.3	27.3
root_000035;377	CAGL0H03069g-T	29.167	48	377	1283	7.7	26.6
root_000036;867	CAGL0G05544g-T	99.752	807	867	807	0.0	1641
root_000036;867	CAGL0M11792g-T	36.364	44	867	897	0.18	33.1
root_000036;867	CAGL0L02431g-T	23.889	180	867	668	0.50	31.6
root_000036;867	CAGL0K01485g-T	27.160	81	867	457	2.8	29.3
root_000036;867	CAGL0K06655g-T	29.268	123	867	802	4.3	28.9
root_000036;867	CAGL0L11660g-T	30.769	52	867	1459	5.2	28.5
root_000036;867	CAGL0K01067g-T	29.268	41	867	184	5.3	27.7
root_000036;867	CAGL0C02277g-T	52.381	21	867	823	8.6	27.7
root_000036;867	CAGL0L00715g-T	36.842	38	867	1144	9.0	27.7
root_000039;214	CAGL0K07502g-T	96.714	213	214	213	9.96e-146	402
root_000039;214	CAGL0M11308g-T	25.984	127	214	1452	1.7	27.7
root_000039;214	CAGL0G02541g-T	38.235	34	214	1295	4.0	26.6
root_000039;214	CAGL0J08998g-T	27.500	40	214	1281	4.5	26.2
root_000040;269	CAGL0K00231g-T	26.471	68	269	1280	2.4	27.7
root_000040;269	CAGL0F03993g-T	29.487	78	269	448	2.5	27.3
root_000040;269	CAGL0H01177g-T	38.710	31	269	297	4.2	26.6
root_000040;269	CAGL0D05368g-T	42.308	26	269	113	5.6	25.4
root_000040;269	CAGL0G02585g-T	36.842	38	269	372	6.1	26.2
root_000040;269	CAGL0L13112g-T	33.333	51	269	1037	7.7	25.8
root_000040;252	CAGL0K10318g-T	25.758	66	252	917	5.7	26.2
root_000040;252	CAGL0L00561g-T	26.190	42	252	264	6.5	25.8
root_000040;252	CAGL0M09515g-T	24.138	58	252	201	9.6	25.0
root_000041;524	CAGL0D03124g-T	31.111	45	524	725	2.1	28.9
root_000042;717	CAGL0E01133g-T	32.653	49	717	357	0.95	30.4
root_000042;717	CAGL0J02134g-T	28.261	46	717	951	1.1	30.4
root_000042;717	CAGL0I04246g-T	38.462	52	717	357	1.4	29.6
root_000042;717	CAGL0C04741g-T	31.915	47	717	154	1.6	28.9
root_000042;717	CAGL0I07425g-T	25.974	77	717	279	1.8	29.3
root_000042;717	CAGL0I09438g-T	37.838	37	717	406	2.7	28.9
root_000042;717	CAGL0M00726g-T	30.508	59	717	190	3.1	28.1
root_000042;717	CAGL0H00220g-T	23.256	129	717	408	5.2	28.1
root_000042;717	CAGL0A04213g-T	31.250	64	717	639	9.7	27.3
root_000043;396	CAGL0K00693g-T	28.000	175	396	876	0.052	33.5
root_000043;396	CAGL0H00506g-T	31.667	60	396	507	1.2	29.3
root_000043;396	CAGL0G05588g-T	25.984	127	396	753	2.3	28.1
root_000043;396	CAGL0D02948g-T	31.818	44	396	667	3.3	27.7
root_000043;396	CAGL0M06963g-T	23.881	67	396	264	3.7	27.3
root_000043;396	CAGL0I10246g-T	24.409	127	396	6554	6.1	26.9
root_000043;396	CAGL0K08558g-T	20.800	125	396	723	7.4	26.6
root_000043;396	CAGL0K05687g-T	42.857	28	396	388	7.6	26.6
root_000044;434	CAGL0D05940g-T	48.387	31	434	489	0.041	33.9
root_000044;434	CAGL0M07612g-T	40.426	47	434	581	0.10	32.7
root_000044;434	CAGL0I01320g-T	50.000	30	434	500	0.35	30.8
root_000044;434	CAGL0C04565g-T	27.660	47	434	175	0.78	29.3
root_000044;434	CAGL0D06446g-T	38.235	34	434	1902	0.97	29.6
root_000044;434	CAGL0H07909g-T	45.714	35	434	882	2.0	28.9
root_000044;434	CAGL0G06402g-T	39.024	41	434	657	2.5	28.1
root_000044;434	CAGL0H06523g-T	25.806	93	434	304	4.7	27.3
root_000044;434	CAGL0J10912g-T	31.373	51	434	493	6.2	26.9
root_000044;434	CAGL0I06006g-T	28.049	82	434	243	8.5	26.2
root_000046;505	CAGL0A03234g-T	26.087	46	505	842	0.53	30.8
root_000046;505	CAGL0D00462g-T	25.000	76	505	712	1.4	29.3
root_000046;505	CAGL0K06083g-T	26.471	68	505	314	3.4	27.7
root_000046;505	CAGL0J02486g-T	22.222	90	505	1235	3.7	28.1
root_000046;505	CAGL0L11572g-T	25.806	217	505	813	3.9	28.1
root_000046;505	CAGL0I02244g-T	31.111	90	505	169	6.5	26.6
root_000047;343	CAGL0I00836g-T	27.632	76	343	469	0.33	30.4
root_000047;343	CAGL0F00077g-T	35.714	42	343	2215	5.6	26.9
root_000047;343	CAGL0M01694g-T	42.308	26	343	944	6.5	26.6
root_000048;245	CAGL0F00671g-T	22.500	120	245	1566	0.093	32.0
root_000048;245	CAGL0C00649g-T	24.138	58	245	509	1.2	28.1
root_000048;245	CAGL0K04697g-T	20.779	77	245	515	5.3	26.2
root_000048;245	CAGL0B04895g-T	26.984	63	245	627	5.7	26.2
root_000048;245	CAGL0H00484g-T	32.857	70	245	497	9.5	25.4
root_000049;286	CAGL0I10472g-T	29.126	103	286	288	0.088	32.0
root_000049;286	CAGL0G08294g-T	31.148	61	286	271	0.41	29.6
root_000049;286	CAGL0G09889g-T	32.500	40	286	336	1.4	28.1
root_000049;286	CAGL0M03223g-T	37.209	43	286	1209	2.3	27.7
root_000049;286	CAGL0D04004g-T	45.833	24	286	294	5.6	26.2
root_000049;286	CAGL0I08437g-T	25.123	203	286	1330	8.5	25.8
root_000051;194	CAGL0M01496g-T	26.190	84	194	951	0.39	29.3
root_000051;194	CAGL0H06545g-T	29.412	51	194	492	1.2	27.7
root_000051;194	CAGL0A03014g-T	22.892	83	194	501	1.4	27.3
root_000051;194	CAGL0K06127g-T	41.379	29	194	318	3.5	26.2
root_000051;194	CAGL0J09658g-T	21.698	106	194	748	4.3	26.2
root_000051;194	CAGL0M07249g-T	35.484	31	194	397	5.6	25.4
root_000051;194	CAGL0E01089g-T	34.146	41	194	853	5.6	25.8
root_000051;194	CAGL0I06226g-T	40.000	30	194	455	9.4	25.0
root_000052;188	CAGL0K04279g-T	39.560	182	188	184	1.82e-41	136
root_000052;188	CAGL0B02860g-T	38.947	95	188	216	3.24e-09	52.4
root_000052;188	CAGL0H03641g-T	66.667	18	188	241	0.23	29.6
root_000052;188	CAGL0J02486g-T	25.455	55	188	1235	0.37	29.3
root_000052;188	CAGL0H04895g-T	32.500	40	188	233	1.2	27.3
root_000052;188	CAGL0M09977g-T	45.833	24	188	640	2.0	26.9
root_000052;188	CAGL0H05335g-T	29.630	54	188	483	2.1	26.9
root_000052;188	CAGL0J03828g-T	38.462	39	188	467	2.7	26.6
root_000052;188	CAGL0K09592g-T	29.762	84	188	145	3.2	25.8
root_000052;188	CAGL0J05060g-T	26.562	64	188	713	5.4	25.8
root_000052;188	CAGL0K08294g-T	23.529	85	188	4041	5.8	25.8
root_000052;188	CAGL0H03927g-T	27.273	66	188	468	7.1	25.0
root_000052;298	CAGL0K04279g-T	100.000	184	298	184	1.48e-133	374
root_000052;298	CAGL0B02860g-T	35.052	97	298	216	2.42e-07	48.5
root_000053;942	CAGL0H10186g-T	36.111	72	942	778	1.97e-06	49.7
root_000053;942	CAGL0J11352g-T	22.400	125	942	771	7.63e-04	41.2
root_000053;942	CAGL0M13783g-T	22.881	118	942	1196	0.054	35.0
root_000053;942	CAGL0E05390g-T	24.812	133	942	956	2.2	30.0
root_000053;942	CAGL0F03575g-T	32.558	43	942	755	3.5	29.3
root_000053;942	CAGL0H05071g-T	23.810	105	942	1110	3.7	29.3
root_000053;942	CAGL0M07381g-T	32.000	50	942	477	6.9	28.1
root_000053;942	CAGL0M09999g-T	32.353	68	942	3124	8.9	28.1
root_000053;942	CAGL0K07271g-T	29.268	82	942	776	9.3	27.7
root_000054;162	CAGL0F05225g-T	29.252	147	162	142	0.028	31.2
root_000054;162	CAGL0H06193g-T	25.664	113	162	1126	0.25	29.3
root_000054;162	CAGL0H00396g-T	31.915	47	162	940	1.4	26.9
root_000054;162	CAGL0B02211g-T	32.184	87	162	2124	2.2	26.6
root_000054;162	CAGL0I07161g-T	30.159	63	162	837	2.5	26.2
root_000054;162	CAGL0F04609g-T	40.000	40	162	1311	3.0	26.2
root_000054;162	CAGL0G04763g-T	38.235	34	162	407	3.1	25.8
root_000054;162	CAGL0K12584g-T	73.333	15	162	1112	6.3	25.0
root_000054;162	CAGL0I10246g-T	42.424	33	162	6554	7.1	25.0
root_000054;162	CAGL0I09504g-T	27.778	90	162	528	9.5	24.6
root_000056;241	CAGL0K06215g-T	30.147	136	241	453	0.19	30.4
root_000056;241	CAGL0I03608g-T	32.000	75	241	595	0.83	28.5
root_000056;241	CAGL0A02299g-T	25.333	75	241	279	5.8	25.8
root_000056;241	CAGL0K10824g-T	43.478	23	241	736	7.1	25.8
root_000056;241	CAGL0E05962g-T	32.143	28	241	648	8.0	25.4
root_000056;241	CAGL0H00594g-T	28.125	96	241	453	8.8	25.4
root_000057;398	CAGL0L11154g-T	32.653	49	398	1728	1.1	29.3
root_000057;398	CAGL0M07359g-T	45.714	35	398	109	1.8	27.3
root_000057;398	CAGL0H00396g-T	35.849	53	398	940	7.3	26.6
root_000058;126	CAGL0G04741g-T	30.612	49	126	605	0.79	26.9
root_000058;126	CAGL0K09086g-T	25.000	52	126	451	1.8	26.2
root_000058;126	CAGL0D01782g-T	50.000	18	126	1632	3.5	25.4
root_000058;126	CAGL0B02882g-T	42.857	28	126	616	5.2	24.6
root_000058;126	CAGL0H10208g-T	34.375	32	126	1027	7.3	24.3
root_000058;126	CAGL0G05467g-T	37.838	37	126	395	7.9	24.3
root_000058;126	CAGL0L05896g-T	53.333	15	126	235	8.7	23.9
root_000058;126	CAGL0G06952g-T	35.714	42	126	717	9.5	23.9
root_000059;292	CAGL0B02057g-T	40.373	161	292	267	3.44e-20	85.9
root_000059;292	CAGL0G08844g-T	26.190	42	292	847	2.4	27.7
root_000059;292	CAGL0K10296g-T	39.286	28	292	248	3.0	26.9
root_000059;292	CAGL0K09526g-T	28.070	57	292	431	4.3	26.6
root_000059;292	CAGL0M04323g-T	30.556	108	292	703	5.9	26.6
root_000059;292	CAGL0I05302g-T	27.857	140	292	1093	7.7	26.2
root_000059;292	CAGL0I01958g-T	56.000	25	292	1099	9.2	25.8
root_000059;233	CAGL0B02057g-T	32.624	141	233	267	7.12e-07	46.6
root_000059;233	CAGL0H04983g-T	25.843	89	233	361	2.2	27.3
root_000059;233	CAGL0I04532g-T	44.444	36	233	612	3.0	26.9
root_000059;233	CAGL0B00726g-T	25.000	144	233	416	3.1	26.6
root_000059;233	CAGL0I06358g-T	27.368	95	233	1981	3.5	26.9
root_000059;233	CAGL0H00594g-T	25.926	216	233	453	4.2	26.2
root_000059;233	CAGL0E02475g-T	26.966	89	233	1493	6.5	25.8
root_000059;233	CAGL0I02310g-T	32.143	28	233	256	7.0	25.4
root_000060;189	CAGL0E06072g-T	35.043	117	189	177	2.04e-13	63.2
root_000060;189	CAGL0I03872g-T	26.190	42	189	762	2.0	26.9
root_000060;189	CAGL0I05170g-T	29.688	64	189	701	2.3	26.9
root_000060;189	CAGL0L04928g-T	50.000	32	189	1046	2.4	26.9
root_000060;189	CAGL0B01947g-T	55.556	18	189	432	2.5	26.6
root_000060;189	CAGL0K08360g-T	23.077	65	189	585	3.7	26.2
root_000060;189	CAGL0D03828g-T	31.579	38	189	302	7.6	25.0
root_000060;189	CAGL0J10428g-T	37.500	32	189	1068	8.2	25.0
root_000060;189	CAGL0C05489g-T	44.737	38	189	745	8.3	25.0
root_000060;189	CAGL0G01144g-T	24.211	95	189	861	8.5	25.0
root_000060;207	CAGL0E06072g-T	41.667	120	207	177	9.65e-19	77.8
root_000060;207	CAGL0H09636g-T	21.488	121	207	235	2.5	26.6
root_000060;207	CAGL0M00594g-T	34.091	44	207	1020	3.5	26.6
root_000060;207	CAGL0L05962g-T	27.660	47	207	897	4.1	26.2
root_000060;207	CAGL0G02563g-T	38.462	26	207	631	6.9	25.4
root_000060;207	CAGL0H10208g-T	41.667	36	207	1027	8.2	25.4
root_000065;644	CAGL0F03443g-T	44.444	27	644	312	4.2	28.1
root_000071;25	CAGL0J02486g-T	45.455	22	25	1235	3.1	21.2
root_000071;25	CAGL0M11550g-T	53.846	13	25	642	4.7	20.8
root_000073;352	CAGL0H01573g-T	25.067	371	352	359	1.28e-18	83.6
root_000073;352	CAGL0C02805g-T	29.412	51	352	347	0.28	30.8
root_000073;352	CAGL0G10087g-T	29.070	86	352	1411	0.31	30.8
root_000073;352	CAGL0H05049g-T	25.510	98	352	907	1.6	28.5
root_000073;352	CAGL0J08591g-T	61.111	18	352	1196	2.6	28.1
root_000073;352	CAGL0H06875g-T	31.915	47	352	702	4.2	27.3
root_000073;352	CAGL0D04774g-T	25.714	210	352	322	5.6	26.6
root_000073;352	CAGL0B03047g-T	22.936	109	352	399	5.7	26.6
root_000073;352	CAGL0E03223g-T	23.077	78	352	248	8.1	25.8
root_000073;352	CAGL0I05654g-T	21.256	207	352	476	8.6	26.2
root_000073;352	CAGL0G04103g-T	30.233	43	352	718	9.8	26.2
root_000073;386	CAGL0H01573g-T	32.540	252	386	359	3.34e-30	117
root_000073;386	CAGL0M11748g-T	22.826	92	386	447	9.4	26.2
root_000074;411	CAGL0I10010g-T	36.321	212	411	343	6.05e-28	110
root_000074;411	CAGL0I10010g-T	52.500	40	411	343	1.27e-06	47.8
root_000074;411	CAGL0L10692g-T	25.882	170	411	346	0.034	33.9
root_000074;411	CAGL0G02189g-T	36.207	58	411	323	1.6	28.5
root_000074;411	CAGL0M04345g-T	23.711	97	411	320	2.0	28.1
root_000074;411	CAGL0F01331g-T	25.000	140	411	723	3.5	27.7
root_000074;411	CAGL0M13541g-T	34.783	46	411	622	5.1	27.3
root_000074;411	CAGL0I01496g-T	33.058	121	411	647	6.7	26.9
root_000074;411	CAGL0E06138g-T	23.423	111	411	1883	7.9	26.6
root_000074;411	CAGL0L05038g-T	45.833	24	411	513	8.5	26.6
root_000074;343	CAGL0I10010g-T	30.556	108	343	343	3.77e-10	58.2
root_000074;343	CAGL0J11044g-T	24.299	107	343	736	0.32	30.8
root_000074;343	CAGL0F01793g-T	31.944	72	343	364	0.93	28.9
root_000074;343	CAGL0J03080g-T	23.077	91	343	157	1.5	27.7
root_000074;343	CAGL0M11902g-T	37.500	40	343	373	1.9	28.1
root_000074;343	CAGL0I05676g-T	35.294	34	343	758	2.5	27.7
root_000074;343	CAGL0M01518g-T	52.000	25	343	405	3.6	27.3
