root_id,calb_id,forward_pident,forward_qcovs,forward_evalue,forward_bitscore,reverse_pident,reverse_qcovs,reverse_evalue,reverse_bitscore
root_000843;482,orf19.938,98.333,99,0.0,947.0,98.333,99,0.0,947.0
root_000844;158,orf19.937,98.101,100,3.51e-108,303.0,98.101,100,1.05e-107,303.0
root_000845;245,orf19.94,100.0,100,2.18e-179,490.0,100.0,100,6.5e-179,490.0
root_000856;126,orf19.699,96.825,100,3.67e-85,242.0,96.825,100,1.1e-84,242.0
root_000880;839,orf19.7380,97.259,100,0.0,1647.0,97.259,100,0.0,1647.0
root_000881;321,orf19.4911,97.508,100,0.0,640.0,97.508,100,0.0,640.0
root_000887;105,orf19.5284,100.0,100,4.79e-73,210.0,100.0,100,1.43e-72,210.0
root_000888;809,orf19.6249,98.888,100,0.0,1629.0,98.888,100,0.0,1629.0
root_000891;157,orf19.3719,97.452,100,1.71e-111,311.0,97.452,100,5.12e-111,311.0
root_000892;197,orf19.3713,100.0,100,1.1700000000000001e-133,370.0,100.0,100,3.51e-133,370.0
root_000893;616,orf19.3714,97.727,100,0.0,1223.0,97.727,100,0.0,1223.0
root_000895;997,orf19.3726,98.195,100,0.0,2022.0,98.195,100,0.0,2022.0
root_000908;106,orf19.7395,100.0,98,7.739999999999999e-69,199.0,100.0,98,2.3099999999999997e-68,199.0
root_000914;142,orf19.3016,99.296,100,1.15e-103,290.0,99.296,100,3.43e-103,290.0
root_000920;107,orf19.1009,98.131,100,3.2100000000000004e-73,210.0,98.131,100,9.58e-73,210.0
root_000921;105,orf19.1008,100.0,100,1.11e-74,214.0,100.0,100,3.32e-74,214.0
root_000922;603,orf19.1005,98.507,100,0.0,1189.0,98.507,100,0.0,1189.0
root_000923;641,orf19.6414,97.66,100,0.0,1262.0,97.66,100,0.0,1262.0
root_000925;457,orf19.6420,99.781,100,0.0,829.0,99.781,100,0.0,829.0
root_000927;685,orf19.1189,97.956,100,0.0,1379.0,97.956,100,0.0,1379.0
root_000930;170,orf19.6191,98.824,100,6.74e-122,338.0,98.824,100,2.02e-121,338.0
root_000932;72,orf19.787.1,100.0,100,2.09e-47,142.0,100.0,100,6.24e-47,142.0
root_000945;33,orf19.3059.1,100.0,100,2.49e-16,61.6,100.0,100,7.43e-16,61.6
root_000946;182,orf19.3053,100.0,100,2.12e-133,369.0,100.0,100,6.3200000000000006e-133,369.0
root_000948;75,orf19.5076.1,100.0,100,1.19e-49,148.0,100.0,100,3.55e-49,148.0
root_000949;64,orf19.5064.1,100.0,100,4.759999999999999e-42,128.0,100.0,100,1.42e-41,128.0
root_000950;432,orf19.5070,98.611,100,0.0,838.0,98.611,100,0.0,838.0
root_000953;120,orf19.873,98.333,100,3.76e-85,241.0,98.333,100,1.12e-84,241.0
root_000958;59,orf19.2191.1,100.0,100,1.73e-39,122.0,100.0,100,5.1599999999999997e-39,122.0
root_000971;325,orf19.7104,98.462,100,0.0,597.0,98.462,100,0.0,597.0
root_000973;828,orf19.2805,98.671,100,0.0,1647.0,98.671,100,0.0,1647.0
root_000986;103,orf19.3413,98.058,100,1.48e-71,206.0,98.058,100,4.43e-71,206.0
root_000987;790,orf19.1893,97.848,100,0.0,1567.0,97.848,100,0.0,1567.0
root_000988;110,orf19.1906,98.182,100,1.88e-72,209.0,98.182,100,5.62e-72,209.0
root_000995;30,orf19.6922,96.667,100,2.34e-15,58.9,96.667,100,6.99e-15,58.9
root_000997;483,orf19.6918,96.894,100,0.0,937.0,96.894,100,0.0,937.0
root_000998;376,orf19.6919,98.138,100,0.0,718.0,98.138,100,0.0,718.0
root_000999;447,orf19.692,99.553,100,0.0,914.0,99.553,100,0.0,914.0
root_001000;131,orf19.6920,100.0,100,1.21e-91,259.0,100.0,100,3.6e-91,259.0
root_001021;627,orf19.6723,98.246,100,0.0,1256.0,98.246,100,0.0,1256.0
root_001022;333,orf19.6726,97.297,100,0.0,641.0,97.297,100,0.0,641.0
root_001023;1196,orf19.6729,98.913,100,0.0,2367.0,98.913,100,0.0,2367.0
root_001024;111,orf19.6731,100.0,100,1.1e-78,224.0,100.0,100,3.29e-78,224.0
root_001025;90,orf19.6731.1,100.0,100,1.12e-55,165.0,100.0,100,3.35e-55,165.0
root_001030;245,orf19.7589,99.592,100,0.0,498.0,99.592,100,0.0,498.0
root_001031;721,orf19.7590,99.861,100,0.0,1481.0,99.861,100,0.0,1481.0
root_001036;165,orf19.1301,98.182,100,1.3200000000000001e-110,310.0,98.182,100,3.95e-110,310.0
root_001037;484,orf19.2137,97.934,100,0.0,988.0,97.934,100,0.0,988.0
root_001038;349,orf19.6024,99.713,100,0.0,669.0,99.713,100,0.0,669.0
root_001039;152,orf19.2125,100.0,100,8.61e-113,314.0,100.0,100,2.5699999999999997e-112,314.0
root_001041;209,orf19.6626,95.694,100,2.3599999999999998e-147,406.0,95.694,100,7.069999999999999e-147,406.0
root_001043;503,orf19.6624,97.614,100,0.0,994.0,97.614,100,0.0,994.0
root_001045;481,orf19.5282,99.584,100,0.0,983.0,99.584,100,0.0,983.0
root_001046;706,orf19.5619,97.309,100,0.0,1385.0,97.309,100,0.0,1385.0
root_001047;609,orf19.562,98.358,100,0.0,1241.0,98.358,100,0.0,1241.0
root_001048;178,orf19.5625,98.315,100,1.7e-121,338.0,98.315,100,5.09e-121,338.0
root_001049;410,orf19.5626,96.585,100,0.0,566.0,96.585,100,0.0,584.0
root_001053;118,orf19.6491,99.153,100,2.1299999999999998e-82,234.0,99.153,100,6.37e-82,234.0
root_001056;427,orf19.872,98.361,100,0.0,847.0,98.361,100,0.0,847.0
root_001057;687,orf19.7406,97.962,100,0.0,1371.0,97.962,100,0.0,1371.0
root_001058;716,orf19.3644,98.324,100,0.0,1462.0,98.324,100,0.0,1462.0
root_001061;287,orf19.3565,96.167,100,0.0,545.0,96.167,100,0.0,545.0
root_001067;501,orf19.3563,97.006,100,0.0,932.0,97.006,100,0.0,932.0
root_001079;145,orf19.7151,95.862,100,5.77e-100,281.0,95.862,100,1.73e-99,281.0
root_001107;1154,orf19.6968,98.44,100,0.0,2312.0,98.44,100,0.0,2312.0
root_001108;1131,orf19.6967,99.293,100,0.0,2138.0,99.293,100,0.0,2138.0
root_001109;103,orf19.6957,96.117,100,3.42e-71,205.0,96.117,100,1.02e-70,205.0
root_001111;111,orf19.1179,99.099,100,1.82e-78,224.0,99.099,100,5.45e-78,224.0
root_001115;371,orf19.1953,98.922,100,0.0,748.0,98.922,100,0.0,748.0
root_001119;231,orf19.1186,99.134,100,6.91e-165,452.0,99.134,100,2.0600000000000002e-164,452.0
root_001128;162,orf19.3998,98.765,100,9.529999999999999e-104,292.0,98.765,100,2.8500000000000003e-103,292.0
root_001129;246,orf19.400,99.593,100,1.4000000000000002e-179,491.0,99.593,100,4.1900000000000004e-179,491.0
root_001130;106,orf19.3637,98.113,100,1.4600000000000002e-73,211.0,98.113,100,4.3600000000000005e-73,211.0
root_001131;129,orf19.6235,93.333,93,6.78e-60,178.0,93.333,93,1.5700000000000002e-72,211.0
root_001132;331,orf19.6227,98.187,100,0.0,672.0,98.187,100,0.0,672.0
root_001135;392,orf19.3793,98.724,100,0.0,784.0,98.724,100,0.0,784.0
root_001136;248,orf19.3788,99.194,100,1.3e-179,491.0,99.194,100,3.89e-179,491.0
root_001142;249,orf19.2274,95.984,100,4.22e-159,439.0,95.984,100,7.14e-159,440.0
root_001143;170,orf19.1958,98.824,100,7.71e-121,336.0,98.824,100,2.3e-120,336.0
root_001145;147,orf19.3134,98.639,100,2.39e-106,297.0,98.639,100,7.13e-106,297.0
root_001146;227,orf19.5523,97.797,100,2.6599999999999997e-165,453.0,97.797,100,7.94e-165,453.0
root_001155;149,orf19.5520,99.329,100,4.1800000000000004e-109,304.0,99.329,100,1.25e-108,304.0
root_001157;718,orf19.6448,98.468,100,0.0,1440.0,98.468,100,0.0,1440.0
root_001158;620,orf19.6449,98.065,100,0.0,1264.0,98.065,100,0.0,1264.0
root_001159;404,orf19.4934,100.0,100,0.0,786.0,100.0,100,0.0,786.0
root_001160;679,orf19.7550,98.085,100,0.0,1355.0,98.085,100,0.0,1355.0
root_001161;594,orf19.1590,96.296,100,0.0,1085.0,96.296,100,0.0,1085.0
root_001162;599,orf19.1596,97.663,100,0.0,1181.0,97.663,100,0.0,1181.0
root_001164;354,orf19.1208,98.87,100,0.0,709.0,98.87,100,0.0,709.0
root_001165;111,orf19.1207,96.396,100,4.01e-75,216.0,96.396,100,1.2e-74,216.0
root_001166;332,orf19.1200,97.289,100,0.0,649.0,97.289,100,0.0,649.0
